#{"t_start": 1763985739.1672788, "env_id": "None"}
r,l,t
-0.429251,24,0.12002
0.03923,24,0.211903
1.339842,24,0.304169
3.007373,24,0.402374
-0.273885,24,0.499542
-0.441947,24,0.603398
0.607748,24,0.691403
1.011736,24,0.801214
0.460878,24,0.880035
2.658148,24,0.984681
1.009541,24,1.100109
1.194387,24,1.199009
-1.401474,24,1.299548
1.111801,24,1.382783
1.4502,24,1.480161
-2.062426,24,1.60007
-0.673443,24,1.691915
2.148664,24,1.800046
0.738813,24,1.879483
2.156445,24,1.981046
0.817505,24,2.080033
-0.889981,24,2.169567
-1.729318,24,2.279063
0.065533,24,2.380136
-0.028163,24,2.469073
0.729041,24,2.570076
2.252738,24,2.669408
-0.288878,24,2.770452
-0.884339,24,2.860087
-2.078872,24,2.958798
1.276033,24,3.061856
1.365094,24,3.152159
0.472933,24,3.258178
0.82517,24,3.349998
1.527096,24,3.441036
-1.203591,24,3.541934
2.999972,24,3.642019
0.745678,24,3.741128
1.259303,24,3.828012
0.759743,24,3.910061
3.192004,24,4.012378
2.002884,24,4.110087
0.220256,24,4.220042
-0.615355,24,4.310078
-0.176667,24,4.400232
1.676073,24,4.510093
1.108788,24,4.600092
1.723606,24,4.709967
-2.442247,24,4.800044
0.65793,24,4.880016
2.505925,24,4.980263
3.22642,24,5.070859
0.513113,24,5.170345
1.159833,24,5.261079
1.136983,24,5.350217
-1.561525,24,5.4515
2.282672,24,5.541926
1.936526,24,5.65038
0.962398,24,5.741813
0.240823,24,5.828261
2.447544,24,5.928196
-0.661821,24,6.020191
1.424224,24,6.130255
-0.166672,24,6.220526
-1.75211,24,6.300055
-0.194389,24,6.400059
-0.771899,24,6.480086
2.679969,24,6.590478
2.836571,24,6.680165
2.008991,24,6.769017
1.433683,24,6.860164
-1.056486,24,6.953107
0.6618,24,7.060053
1.823587,24,7.141753
-0.165353,24,7.230127
1.529277,24,7.337832
0.286557,24,7.420273
-0.214522,24,7.530049
-0.377821,24,7.628068
0.383136,24,7.720608
-0.739758,24,7.830374
1.313587,24,7.920462
1.093499,24,8.019347
1.499449,24,8.110042
1.414089,24,8.199274
2.351677,24,8.297829
1.193408,24,8.380156
1.03843,24,8.49172
2.495537,24,8.591708
0.596567,24,8.680063
0.777104,24,8.780084
2.081381,24,8.870034
2.315547,24,8.970287
-0.358453,24,9.059237
1.03824,24,9.1535
0.2428,24,9.249511
1.647466,24,9.330125
1.367112,24,9.430129
0.762475,24,9.52017
0.948406,24,9.610094
2.250019,24,9.709134
-0.456162,24,9.801752
-0.460272,24,9.903574
2.535536,24,10.000559
-0.445839,24,10.090101
0.390024,24,10.200157
2.392595,24,10.280351
0.955896,24,10.379941
0.243991,24,10.470439
1.473989,24,10.570101
-0.740166,24,10.670278
1.636305,24,10.77223
-0.711422,24,10.87495
-0.875484,24,10.961902
1.394514,24,11.05044
1.428366,24,11.150171
2.595195,24,11.250093
1.173055,24,11.360082
0.012896,24,11.441089
1.698013,24,11.541155
1.683866,24,11.65003
0.424707,24,11.742114
-0.187659,24,11.85818
1.808736,24,11.950072
-1.433562,24,12.027432
0.946489,24,12.13298
1.823854,24,12.22108
2.121633,24,12.34159
-0.77041,24,12.430065
1.770969,24,12.520413
2.280982,24,12.618337
2.050714,24,12.709258
-1.047854,24,12.812288
0.288039,24,12.910209
-0.859988,24,13.001061
-0.275344,24,13.089064
1.345296,24,13.199022
-1.446975,24,13.290057
0.284944,24,13.381795
0.973239,24,13.472712
1.848247,24,13.581799
1.316002,24,13.680169
0.785622,24,13.786556
1.213055,24,13.882987
1.095833,24,13.960621
0.878542,24,14.070275
0.913337,24,14.163187
1.405396,24,14.269064
-0.112435,24,14.362024
-0.996405,24,14.462682
2.68028,24,14.570024
1.113101,24,14.668205
-0.144823,24,14.770355
-0.563733,24,14.860446
0.123354,24,14.960167
3.369094,24,15.050104
0.162425,24,15.139244
0.711208,24,15.230042
1.450581,24,15.330312
0.962684,24,15.400456
-0.068482,24,15.500465
-0.73648,24,15.59166
1.469846,24,15.693087
1.484404,24,15.777981
-0.927281,24,15.86936
-0.633929,24,15.970751
1.527234,24,16.068448
0.217834,24,16.170089
2.110012,24,16.268206
2.067589,24,16.349027
0.533202,24,16.441247
1.221901,24,16.519038
0.203271,24,16.610106
0.963935,24,16.710239
0.743136,24,16.809069
-0.9571,24,16.910044
-0.193282,24,16.99941
-0.133946,24,17.100465
1.67652,24,17.200083
0.289957,24,17.280472
1.718655,24,17.38016
1.517951,24,17.470043
-0.71467,24,17.570107
0.256143,24,17.660454
1.266039,24,17.757962
2.523175,24,17.859064
0.812068,24,17.950087
0.017896,24,18.049059
0.310885,24,18.130061
-1.036921,24,18.219358
-0.132804,24,18.319066
1.424179,24,18.390024
1.897447,24,18.489363
-0.635731,24,18.581841
0.270153,24,18.673083
-0.444706,24,18.780079
0.202046,24,18.868194
0.775606,24,18.970102
-1.655809,24,19.054186
0.752036,24,19.143807
-2.465306,24,19.241749
-1.473361,24,19.333233
2.70209,24,19.439199
-1.452341,24,19.529097
0.302039,24,19.620434
0.728436,24,19.730117
1.868839,24,19.820232
1.36785,24,19.919073
-0.805522,24,20.010055
2.434107,24,20.110262
0.356608,24,20.208255
-0.910581,24,20.30009
1.064226,24,20.410413
0.529481,24,20.509415
1.902474,24,20.600084
1.603572,24,20.718028
0.382626,24,20.809099
-0.01023,24,20.91012
1.898319,24,21.010233
0.904337,24,21.100022
0.323085,24,21.20813
-0.758468,24,21.29904
-0.687139,24,21.381089
1.061038,24,21.4791
-0.898216,24,21.570095
1.116276,24,21.669051
1.927759,24,21.750086
1.507013,24,21.850042
3.687424,24,21.942773
0.3809,24,22.029321
0.218994,24,22.138856
1.572383,24,22.229061
-0.15609,24,22.342725
0.716161,24,22.428434
1.137082,24,22.518243
0.785979,24,22.627805
1.384855,24,22.71686
1.419843,24,22.800038
0.4597,24,22.888798
-1.096839,24,22.974395
2.209772,24,23.08162
1.863429,24,23.170577
-2.305232,24,23.270105
1.019682,24,23.360501
-0.603304,24,23.460181
1.098758,24,23.551789
1.41034,24,23.641055
1.167988,24,23.750216
0.770504,24,23.844965
1.449536,24,23.941297
0.073569,24,24.060093
1.072199,24,24.150074
1.643855,24,24.253295
0.162128,24,24.34004
1.799218,24,24.432577
0.31125,24,24.521055
0.538621,24,24.620446
0.862269,24,24.72409
-1.149404,24,24.808999
2.042704,24,24.908031
0.665922,24,24.998323
1.628242,24,25.093647
2.511418,24,25.219548
1.41352,24,25.310118
0.228017,24,25.39001
0.845804,24,25.49012
-0.820022,24,25.581095
-1.587529,24,25.680165
1.380137,24,25.770107
1.376275,24,25.870103
2.200643,24,25.979358
-0.472643,24,26.053641
0.045079,24,26.15368
0.635174,24,26.248873
2.870935,24,26.339203
0.206762,24,26.439048
1.269701,24,26.530136
3.996516,24,26.623946
-1.817803,24,26.731928
1.293451,24,26.811088
0.698779,24,26.92263
0.486755,24,27.018265
0.710799,24,27.110062
0.351679,24,27.19567
1.161994,24,27.280032
1.248817,24,27.371557
2.197211,24,27.462143
-0.040739,24,27.600189
0.432667,24,27.700063
1.319839,24,27.800153
2.5853,24,27.900102
0.493866,24,27.990841
1.98377,24,28.100314
0.264107,24,28.19277
0.473231,24,28.280173
2.159892,24,28.389132
-1.028702,24,28.48016
0.453955,24,28.60197
-0.101516,24,28.714924
0.482239,24,28.810064
0.663974,24,28.907816
1.350368,24,28.995279
2.131392,24,29.100157
1.0521,24,29.194549
1.917151,24,29.281475
1.245201,24,29.392225
-0.014866,24,29.488226
1.138729,24,29.579051
-1.536267,24,29.663251
-1.224394,24,29.751847
-0.401379,24,29.848348
-0.835839,24,29.930248
0.212088,24,30.028223
0.497389,24,30.10905
-1.001024,24,30.190825
-0.220527,24,30.290155
-0.933823,24,30.391038
1.484533,24,30.504517
-0.587979,24,30.583517
0.662516,24,30.669033
1.77579,24,30.771081
0.389621,24,30.857762
2.565703,24,30.95336
1.029729,24,31.040241
1.491989,24,31.130858
2.195176,24,31.230144
0.653506,24,31.319173
1.220586,24,31.407194
0.963525,24,31.500076
