#{"t_start": 1763982886.642115, "env_id": "None"}
r,l,t
1.639823,24,4.53742
0.391093,24,4.581312
2.138777,24,4.621314
1.489166,24,4.733355
1.672099,24,4.764792
1.623722,24,4.811436
-1.841034,24,4.858274
1.104986,24,4.911475
0.306297,24,5.040271
-1.035569,24,5.075436
-0.562415,24,5.120576
1.348667,24,5.152278
-1.72864,24,5.193032
-0.368757,24,5.242337
0.7852,24,5.377207
1.856003,24,5.421275
1.619572,24,5.452292
-0.762714,24,5.498467
0.274576,24,5.546418
1.661985,24,5.664269
-0.368738,24,5.706206
2.045241,24,5.748672
0.045742,24,5.782274
2.086694,24,5.822346
-1.209628,24,5.932296
1.7882,24,5.973866
1.20375,24,6.022289
0.281548,24,6.070379
1.618267,24,6.102293
0.415976,24,6.150021
1.18009,24,6.252295
1.745401,24,6.281492
0.774247,24,6.331443
0.064044,24,6.364199
0.97692,24,6.392415
0.064752,24,6.522327
0.941173,24,6.566869
-0.315496,24,6.613813
-0.890014,24,6.65227
2.920113,24,6.700208
1.746182,24,6.815298
0.524052,24,6.852252
2.441901,24,6.897289
2.069696,24,6.932261
1.44143,24,6.974794
-1.771072,24,7.002497
0.374298,24,7.152349
-0.322784,24,7.193249
1.078524,24,7.232284
2.292332,24,7.270321
-1.035263,24,7.30503
-0.726534,24,7.432304
-1.006669,24,7.472926
2.589816,24,7.513141
0.382124,24,7.547101
1.6637,24,7.579464
-0.734053,24,7.681327
0.558999,24,7.710358
-0.704391,24,7.742248
-0.933788,24,7.780529
-0.431778,24,7.815255
2.892416,24,7.85529
0.92237,24,7.96144
-0.399133,24,8.006103
2.305126,24,8.047381
1.800413,24,8.101342
0.547505,24,8.142299
0.439024,24,8.264399
-0.262636,24,8.313661
0.796139,24,8.363838
2.439222,24,8.414813
2.032995,24,8.45228
1.915888,24,8.550486
-1.409973,24,8.582273
1.397037,24,8.621222
0.054945,24,8.665686
2.159688,24,8.702299
1.686772,24,8.742279
0.519302,24,8.854098
0.997328,24,8.882528
2.822641,24,8.95679
2.060877,24,9.00156
0.338082,24,9.032431
0.032102,24,9.150197
0.960909,24,9.196058
0.841176,24,9.232282
1.310588,24,9.272282
-1.537187,24,9.305871
0.72552,24,9.402278
-0.791945,24,9.442269
0.960506,24,9.477363
1.727685,24,9.520486
-1.057673,24,9.562234
0.017381,24,9.591402
0.67188,24,9.714012
0.132194,24,9.760042
1.625265,24,9.804358
2.822869,24,9.847332
0.1647,24,9.885511
0.649454,24,9.997804
-0.93415,24,10.032371
-1.628012,24,10.070477
2.849387,24,10.102281
-0.225541,24,10.140105
0.719231,24,10.242313
1.494291,24,10.302375
1.885391,24,10.351898
0.106572,24,10.392299
1.551012,24,10.432263
1.308746,24,10.463889
-0.122919,24,10.56341
-0.243401,24,10.59455
1.415609,24,10.631203
1.127714,24,10.664236
0.534242,24,10.703312
0.160328,24,10.81127
2.453716,24,10.842295
-1.587511,24,10.883859
0.91636,24,10.914011
1.208536,24,10.952518
1.863326,24,11.047356
1.193445,24,11.080399
-0.073638,24,11.120328
0.62713,24,11.15243
2.83057,24,11.195718
-0.370372,24,11.222335
2.317778,24,11.327432
-1.023602,24,11.364103
-0.887333,24,11.402285
0.718774,24,11.432266
-1.192545,24,11.466209
-0.328116,24,11.574646
-0.248309,24,11.615366
1.593856,24,11.652316
1.370318,24,11.692301
-0.383021,24,11.742286
2.606514,24,11.870378
2.72003,24,11.902495
-0.362518,24,11.945927
1.830533,24,11.992289
1.808924,24,12.022284
-0.293319,24,12.066554
-0.198176,24,12.202926
2.65475,24,12.253296
-1.283918,24,12.303887
1.201806,24,12.341301
1.753969,24,12.382343
-0.18461,24,12.496954
0.818885,24,12.532898
1.740551,24,12.564416
0.568369,24,12.602233
0.652549,24,12.63333
0.891213,24,12.732286
-0.762275,24,12.780168
-0.870832,24,12.80228
1.653443,24,12.846738
1.418238,24,12.882321
2.269265,24,12.922281
0.032549,24,13.013884
1.461496,24,13.052703
-0.074249,24,13.101271
0.916877,24,13.135462
1.570641,24,13.171526
0.595385,24,13.302592
-0.588438,24,13.354474
0.884457,24,13.414356
2.539258,24,13.4555
-1.748024,24,13.502279
-0.236766,24,13.593536
1.042046,24,13.622489
0.021182,24,13.664062
0.528736,24,13.701185
-0.270345,24,13.732229
0.01522,24,13.772229
-0.191803,24,13.883772
0.535376,24,13.930595
0.159825,24,13.964115
1.574529,24,14.002273
0.687656,24,14.032294
1.017127,24,14.140624
0.956574,24,14.173387
-0.701926,24,14.215312
1.834009,24,14.264032
0.669283,24,14.301322
0.208252,24,14.41001
-0.505222,24,14.452286
2.622836,24,14.489521
1.071966,24,14.522332
-0.138767,24,14.564456
1.480851,24,14.602465
-0.88507,24,14.710048
-0.282939,24,14.742302
0.442688,24,14.782305
2.402736,24,14.822292
1.11461,24,14.851343
-1.566547,24,14.95228
-1.187352,24,14.982343
1.690996,24,15.022299
1.936761,24,15.065661
-1.062476,24,15.103447
-0.907684,24,15.213998
2.094212,24,15.242488
1.127409,24,15.282447
0.761917,24,15.322277
1.196152,24,15.363976
1.84168,24,15.396829
0.781785,24,15.496586
0.542291,24,15.530107
1.555672,24,15.56588
0.724101,24,15.602245
-1.190964,24,15.64236
-0.815033,24,15.752313
-0.747146,24,15.792396
0.14609,24,15.842291
0.035541,24,15.881352
-0.684572,24,15.916081
1.218014,24,16.014893
2.282738,24,16.052303
2.339902,24,16.08578
0.841041,24,16.122289
1.371677,24,16.160439
1.128913,24,16.202273
0.368406,24,16.329074
-1.179863,24,16.372306
0.486361,24,16.402287
0.467237,24,16.446734
1.694188,24,16.482347
-0.081373,24,16.575218
1.216391,24,16.621446
1.743241,24,16.65532
-0.073512,24,16.691266
1.687696,24,16.722912
-0.398803,24,16.822237
0.721692,24,16.851366
-1.066373,24,16.893188
1.632905,24,16.933615
0.319849,24,16.970915
0.331534,24,17.002326
1.369981,24,17.113197
2.246294,24,17.151841
0.970763,24,17.196897
1.924481,24,17.240515
-1.040858,24,17.272595
0.812354,24,17.372291
0.431082,24,17.414087
-1.608838,24,17.460186
-1.614649,24,17.502279
0.212302,24,17.573702
1.459079,24,17.691493
0.825607,24,17.732272
1.972275,24,17.763851
1.516499,24,17.802283
3.383664,24,17.834323
1.134316,24,17.872451
2.126151,24,17.98357
-0.159852,24,18.022544
2.458514,24,18.062282
1.281446,24,18.092298
1.420596,24,18.122273
0.426858,24,18.231395
1.464705,24,18.264152
-0.053783,24,18.302294
0.863667,24,18.342284
0.560201,24,18.391279
1.083889,24,18.53235
1.822806,24,18.583687
0.806819,24,18.642369
1.699445,24,18.708483
-0.302468,24,18.779401
0.479703,24,18.822513
1.484501,24,18.914124
0.353903,24,18.963843
-0.34474,24,19.014317
-0.552713,24,19.052404
0.736186,24,19.091291
1.110705,24,19.181096
1.387161,24,19.214147
1.33796,24,19.251434
-1.067224,24,19.290447
-0.818231,24,19.335415
1.202264,24,19.435432
0.449019,24,19.481418
2.958852,24,19.522313
0.18434,24,19.552262
-0.451439,24,19.592317
0.276442,24,19.640553
-1.111891,24,19.752276
1.756046,24,19.802351
-0.472215,24,19.852317
1.196348,24,19.892342
1.379065,24,19.940658
0.261937,24,20.046905
0.913736,24,20.082262
2.960838,24,20.125283
2.471489,24,20.185355
1.347934,24,20.23633
2.06132,24,20.342262
0.093356,24,20.381915
-0.958904,24,20.471176
-1.313679,24,20.541363
2.896653,24,20.582436
0.493376,24,20.621371
0.256032,24,20.73228
0.905792,24,20.763651
0.051238,24,20.822421
-1.283543,24,20.882424
-0.458355,24,20.940625
0.254706,24,21.047854
2.391169,24,21.092644
-1.874815,24,21.136949
2.711724,24,21.181978
0.338378,24,21.221758
2.483648,24,21.33038
1.881827,24,21.382406
1.090953,24,21.425006
0.946626,24,21.452282
1.002756,24,21.501915
0.231406,24,21.546055
0.142485,24,21.702304
2.569988,24,21.746218
1.113079,24,21.782283
1.001088,24,21.821412
0.723745,24,21.855224
1.495786,24,21.950036
1.164848,24,21.982539
-1.020037,24,22.028322
1.127919,24,22.063828
0.861011,24,22.096048
-1.137498,24,22.202342
1.555434,24,22.242315
1.629512,24,22.273638
0.084669,24,22.322311
0.870581,24,22.352276
0.745287,24,22.395953
-1.203413,24,22.503925
-0.087065,24,22.545169
2.517637,24,22.582401
2.401866,24,22.632331
1.640543,24,22.682348
2.754494,24,22.790364
1.615012,24,22.832278
-0.633975,24,22.871275
-0.566636,24,22.921291
0.274779,24,22.962304
1.311525,24,23.07232
2.017817,24,23.10229
0.311202,24,23.142414
1.343931,24,23.182797
0.304808,24,23.214006
-1.587596,24,23.252686
-0.022157,24,23.352284
-0.360924,24,23.394925
-0.094864,24,23.432801
3.271942,24,23.471487
0.265883,24,23.502286
1.887374,24,23.591373
0.274129,24,23.629268
0.0665,24,23.670234
2.335982,24,23.702281
0.676336,24,23.74719
2.431347,24,23.841277
-0.085885,24,23.881283
0.10771,24,23.924875
0.007437,24,24.002051
1.182396,24,24.090709
-0.169953,24,24.154058
0.634586,24,24.246744
2.642092,24,24.279253
0.120257,24,24.314785
2.359877,24,24.353516
1.208662,24,24.395875
1.977371,24,24.482285
1.00025,24,24.523311
-0.09293,24,24.565061
2.232009,24,24.604557
-0.017462,24,24.632275
1.626183,24,24.734622
1.101893,24,24.772288
3.29396,24,24.813882
1.030346,24,24.864031
-1.257094,24,24.898031
-0.150859,24,24.935224
1.511426,24,25.053855
-0.044801,24,25.096776
1.15642,24,25.131234
1.87607,24,25.170543
1.370131,24,25.210404
2.138962,24,25.341532
1.106408,24,25.402295
-1.261061,24,25.442334
0.861033,24,25.481288
0.707069,24,25.525152
2.513938,24,25.625491
-1.052502,24,25.66045
0.459939,24,25.69678
1.336883,24,25.747796
3.319677,24,25.783993
-0.330904,24,25.822292
-0.786316,24,25.932326
2.675701,24,25.971528
1.225462,24,26.014818
2.714915,24,26.054354
-1.165454,24,26.112299
1.229279,24,26.204954
2.995361,24,26.235192
3.021827,24,26.263928
-1.556028,24,26.303086
1.708359,24,26.345557
2.408706,24,26.452296
-0.004048,24,26.486794
0.76119,24,26.529123
2.128628,24,26.565703
1.385191,24,26.606543
1.601971,24,26.645783
0.281435,24,26.744433
2.524161,24,26.772314
1.84982,24,26.814653
0.420952,24,26.853465
1.518369,24,26.922299
1.159486,24,27.022273
2.331649,24,27.064823
1.961455,24,27.114899
1.197324,24,27.500719
0.444846,24,27.580197
1.629996,24,27.66388
1.761516,24,27.698278
1.475988,24,27.736606
1.552279,24,27.778165
1.203963,24,27.811406
1.144483,24,27.840906
1.042806,24,27.945636
1.081917,24,27.983061
2.52399,24,28.02916
0.617276,24,28.061867
2.561459,24,28.096671
1.307674,24,28.190536
1.924388,24,28.222661
0.744887,24,28.264922
1.594221,24,28.301336
1.321629,24,28.332289
1.363918,24,28.442366
0.444903,24,28.471549
1.741344,24,28.505486
2.840141,24,28.552301
1.38258,24,28.594725
2.70896,24,28.640523
1.043358,24,28.752299
-1.075829,24,28.795671
2.395162,24,28.840321
0.321567,24,28.882284
1.268634,24,28.914616
1.583204,24,29.014626
0.893608,24,29.050256
1.388506,24,29.092298
0.729195,24,29.128997
1.900376,24,29.172826
0.913609,24,29.263859
0.958764,24,29.303853
-1.05409,24,29.341432
1.470617,24,29.3829
0.785068,24,29.433357
1.050599,24,29.495651
2.166249,24,29.602459
2.39868,24,29.644671
0.728364,24,29.679008
2.420615,24,29.714471
2.599819,24,29.745805
1.895387,24,29.860354
1.829803,24,29.892284
0.916355,24,29.932296
0.783094,24,29.97126
3.179034,24,30.002327
-0.904827,24,30.114144
0.816973,24,30.165093
0.761045,24,30.202501
2.688483,24,30.24239
2.168866,24,30.271523
0.911791,24,30.302473
2.798469,24,30.402295
0.913729,24,30.457282
2.784075,24,30.514889
1.090086,24,30.552289
2.178737,24,30.584235
1.529662,24,30.690133
1.382456,24,30.730481
0.000433,24,30.763841
1.730984,24,30.801296
0.745248,24,30.831287
0.233717,24,30.931232
1.813591,24,30.964414
1.777648,24,31.002285
3.618102,24,31.042297
-0.393677,24,31.081446
0.707915,24,31.128965
2.976539,24,31.232297
2.413351,24,31.283474
0.988645,24,31.32132
-0.419568,24,31.362312
1.824242,24,31.396885
0.816473,24,31.491323
3.079915,24,31.522276
0.732867,24,31.552297
3.235896,24,31.592306
1.344478,24,31.628882
2.277913,24,31.731498
1.647476,24,31.763722
1.025863,24,31.795395
-1.454875,24,31.831316
2.44387,24,31.870515
0.415068,24,31.911626
0.612748,24,32.002303
1.769172,24,32.072382
-0.150118,24,32.102263
0.78971,24,32.145464
1.83256,24,32.181398
1.510691,24,32.281337
1.698867,24,32.321265
1.312263,24,32.36393
0.865186,24,32.400181
0.563148,24,32.44243
0.520733,24,32.532771
1.518015,24,32.571483
0.327113,24,32.602587
1.777152,24,32.641286
2.673391,24,32.681437
1.832626,24,32.717406
1.961237,24,32.822303
0.730835,24,32.861546
1.106612,24,32.902322
-0.978348,24,32.932408
2.326051,24,32.970825
2.241694,24,33.082315
-0.529833,24,33.120385
0.892312,24,33.152525
1.949373,24,33.195509
2.453374,24,33.231424
3.354389,24,33.332308
0.968482,24,33.372759
2.987216,24,33.412542
0.57723,24,33.445502
-1.160168,24,33.481383
1.29826,24,33.522375
2.37751,24,33.617356
2.71946,24,33.663817
-0.551912,24,33.704418
-0.720014,24,33.732329
0.023425,24,33.772251
1.695598,24,33.881367
-0.376139,24,33.921851
1.694676,24,33.964585
1.923364,24,34.013501
0.717499,24,34.052106
-0.281229,24,34.147882
2.244038,24,34.189511
-0.08635,24,34.222303
1.246867,24,34.264023
1.325137,24,34.301281
1.266042,24,34.331433
2.227632,24,34.432311
2.266802,24,34.472305
1.165028,24,34.520185
1.053994,24,34.562028
2.479397,24,34.601318
0.918043,24,34.695326
1.803716,24,34.731282
2.3134,24,34.7603
3.536354,24,34.794256
2.590622,24,34.830273
0.267136,24,34.928749
2.133787,24,34.963948
2.781024,24,34.995752
0.772467,24,35.03128
1.032361,24,35.06502
0.065215,24,35.096329
2.955133,24,35.203426
1.257223,24,35.246334
1.430987,24,35.281257
1.080373,24,35.322905
2.423092,24,35.370265
-0.083815,24,35.491327
-0.578609,24,35.533356
1.091015,24,35.572281
1.735335,24,35.602287
1.494605,24,35.632959
2.020756,24,35.731264
0.833576,24,35.762438
2.099865,24,35.795319
1.079766,24,35.840301
1.182513,24,35.880488
1.137338,24,35.913941
2.270143,24,36.018147
-1.441275,24,36.050328
1.458748,24,36.081327
1.594838,24,36.121263
1.987565,24,36.152285
1.350641,24,36.241307
1.220574,24,36.278667
2.15138,24,36.310926
1.927265,24,36.351285
1.527753,24,36.390356
3.226791,24,36.496271
2.215401,24,36.528724
-0.668483,24,36.573257
0.293345,24,36.626817
0.598484,24,36.663876
2.638963,24,36.702001
1.714637,24,36.796597
1.684562,24,36.828191
2.278299,24,36.852281
1.018841,24,36.895246
1.441849,24,36.931259
-0.859965,24,37.080237
1.815701,24,37.131973
3.811343,24,37.189413
2.023239,24,37.228641
1.641647,24,37.252304
2.84232,24,37.352314
-0.460492,24,37.390584
0.428539,24,37.432122
-0.219927,24,37.464468
2.059052,24,37.502299
1.242088,24,37.532293
1.238611,24,37.642363
1.358321,24,37.680148
1.211301,24,37.719308
2.47855,24,37.752297
1.958758,24,37.783123
2.062287,24,37.882359
1.686047,24,37.922358
-1.149371,24,37.961844
0.050688,24,38.00039
1.700314,24,38.031296
0.918369,24,38.113961
1.18455,24,38.152308
1.602801,24,38.204837
2.917283,24,38.24129
0.306858,24,38.272316
1.694755,24,38.302449
0.746617,24,38.411453
1.289889,24,38.441422
1.773083,24,38.482368
1.626454,24,38.514018
1.938841,24,38.552267
2.837591,24,38.652324
0.777922,24,38.695215
1.402164,24,38.731306
2.303898,24,38.76283
-0.626551,24,38.79514
3.896395,24,38.902344
1.825316,24,38.942331
1.384695,24,38.975692
3.136978,24,39.012832
1.474468,24,39.050268
1.791996,24,39.081118
2.574566,24,39.202346
1.745131,24,39.244971
2.608098,24,39.277567
0.334649,24,39.320306
-0.197259,24,39.352314
1.725077,24,39.463873
0.408117,24,39.502295
2.385863,24,39.553391
2.635428,24,39.601289
1.320825,24,39.63232
1.886014,24,39.744118
3.188151,24,39.778559
2.136424,24,39.811774
1.065071,24,39.842353
1.610863,24,39.882359
-0.20863,24,39.914747
1.588716,24,40.014073
1.229302,24,40.0523
1.756507,24,40.09515
2.650021,24,40.12253
2.520602,24,40.152437
-0.700313,24,40.264263
0.272453,24,40.304514
-0.732439,24,40.346071
-0.005691,24,40.382297
1.545476,24,40.414693
2.700733,24,40.524639
2.340865,24,40.564392
2.290863,24,40.602321
2.766701,24,40.645163
0.55769,24,40.682316
0.438775,24,40.721323
0.657702,24,40.813719
3.017789,24,40.845224
0.405255,24,40.882311
3.513631,24,40.92229
3.424075,24,40.952329
1.213564,24,41.040068
1.58697,24,41.071564
1.822957,24,41.102321
2.477162,24,41.140258
1.744809,24,41.181291
2.662414,24,41.322347
1.336988,24,41.363786
0.657894,24,41.413886
2.15423,24,41.452193
2.747241,24,41.495665
0.536846,24,41.532307
1.815016,24,41.621503
2.387578,24,41.652299
2.007952,24,41.69516
1.426974,24,41.735272
0.942548,24,41.78051
0.969069,24,41.895993
1.298383,24,41.932306
3.048637,24,41.964487
0.534117,24,41.995106
0.624768,24,42.032295
1.691715,24,42.129979
2.367638,24,42.162283
1.579488,24,42.195893
1.601755,24,42.232273
0.872082,24,42.264185
1.520244,24,42.302306
0.350184,24,42.422299
1.765515,24,42.462669
2.170747,24,42.509622
1.988786,24,42.553185
1.455109,24,42.582309
1.640561,24,42.692298
1.212754,24,42.726221
1.625212,24,42.764198
0.706939,24,42.81489
2.730194,24,42.881139
0.941841,24,42.995804
1.753847,24,43.028046
2.253377,24,43.060623
2.459475,24,43.102366
3.330158,24,43.145027
2.448701,24,43.178268
2.098142,24,43.277362
2.445385,24,43.302306
0.402458,24,43.35016
2.433687,24,43.381411
1.997696,24,43.422275
1.544591,24,43.522364
2.058214,24,43.552276
1.766701,24,43.601564
1.55921,24,43.645044
3.188691,24,43.682299
2.281365,24,43.777322
1.692186,24,43.802271
1.863479,24,43.846429
2.859733,24,43.882337
0.780453,24,43.922307
1.254515,24,43.964614
1.463419,24,44.064068
3.236274,24,44.101309
3.289413,24,44.142984
1.226676,24,44.175089
2.965807,24,44.213581
2.169623,24,44.32236
1.207454,24,44.360394
2.475104,24,44.394941
1.789973,24,44.428431
3.874328,24,44.466354
3.324787,24,44.562539
1.756004,24,44.602264
0.008745,24,44.632483
-1.18988,24,44.677283
2.668424,24,44.71156
3.832922,24,44.745442
1.708394,24,44.872299
2.004312,24,44.914326
1.901069,24,44.951509
3.166454,24,44.990572
1.688168,24,45.028263
1.410813,24,45.150211
2.11925,24,45.182523
4.161393,24,45.222791
-0.525739,24,45.264096
1.833917,24,45.301229
2.13054,24,45.402297
1.997851,24,45.454222
0.989325,24,45.49741
2.179415,24,45.545532
0.997426,24,45.59135
3.024709,24,45.624042
0.662784,24,45.72825
0.525604,24,45.752271
1.967234,24,45.795512
2.161502,24,45.831308
1.873329,24,45.861781
0.544172,24,45.961508
1.246354,24,45.995204
2.036026,24,46.029528
0.695395,24,46.072311
1.846689,24,46.102308
1.213018,24,46.204461
1.541102,24,46.239174
0.866019,24,46.280651
2.354904,24,46.313969
-0.118596,24,46.351328
-0.838432,24,46.382418
2.293268,24,46.493267
-0.107197,24,46.533528
1.737583,24,46.578253
2.099551,24,46.620451
0.653086,24,46.659626
2.541289,24,46.780431
1.365142,24,46.820115
0.006718,24,46.852293
1.40158,24,46.894782
1.536901,24,46.928189
2.300846,24,47.02419
1.565051,24,47.051516
2.288264,24,47.083309
3.585853,24,47.122341
1.787968,24,47.177125
1.0201,24,47.222361
2.094293,24,47.351869
2.422389,24,47.40239
1.470305,24,47.455282
1.341803,24,47.495453
1.030499,24,47.538287
1.684862,24,47.68238
0.940831,24,47.752311
2.394764,24,47.794835
3.656107,24,47.832326
2.743645,24,47.869332
1.459669,24,47.973622
1.729172,24,48.011176
0.677399,24,48.044734
2.396828,24,48.080727
1.89822,24,48.113937
1.52446,24,48.152306
2.975437,24,48.252282
2.523288,24,48.282285
2.510407,24,48.334315
1.155584,24,48.382327
1.390877,24,48.421631
1.505808,24,48.531346
1.154582,24,48.572542
2.927627,24,48.614039
2.88222,24,48.655183
1.598768,24,48.694729
1.501116,24,48.79568
1.399253,24,48.832291
2.940669,24,48.864499
3.967477,24,48.902322
1.190879,24,48.941494
1.474576,24,48.981295
1.105593,24,49.080166
1.77618,24,49.113923
2.736865,24,49.15133
0.948746,24,49.192835
1.062807,24,49.228038
1.571455,24,49.325577
1.369363,24,49.361658
0.88111,24,49.39811
0.373267,24,49.431258
-0.639167,24,49.463732
1.215729,24,49.571294
3.436013,24,49.61139
0.432004,24,49.64512
1.833053,24,49.690431
2.999812,24,49.732314
2.85716,24,49.763905
2.483324,24,49.864954
2.224447,24,49.911376
1.562219,24,49.944731
2.614693,24,49.98018
1.634612,24,50.013953
1.923731,24,50.113885
2.673379,24,50.152301
1.403545,24,50.182304
2.351242,24,50.214009
-0.349936,24,50.252512
1.280707,24,50.364425
2.137299,24,50.402434
1.486368,24,50.432305
1.996542,24,50.464414
2.664453,24,50.501336
2.072232,24,50.542317
1.826101,24,50.632336
2.065424,24,50.666015
2.909522,24,50.701259
0.976016,24,50.732306
2.973187,24,50.778003
1.399786,24,50.877944
0.868622,24,50.91417
1.291142,24,50.952328
2.170656,24,50.992428
2.530947,24,51.028027
1.558129,24,51.130084
1.948568,24,51.163869
0.597689,24,51.20378
1.208403,24,51.232334
2.858787,24,51.27311
0.847505,24,51.314415
2.341497,24,51.432312
3.42286,24,51.47233
1.339499,24,51.502309
0.697196,24,51.542313
1.028557,24,51.58109
1.762856,24,51.676908
2.690046,24,51.702279
1.830767,24,51.732311
1.406929,24,51.780039
1.921767,24,51.802327
2.338344,24,51.911333
2.15457,24,51.952308
1.233242,24,51.982316
2.564564,24,52.022366
1.003418,24,52.052327
0.929327,24,52.094629
1.578446,24,52.195944
1.125635,24,52.232309
3.965666,24,52.266539
1.3628,24,52.311342
1.403041,24,52.364233
2.157336,24,52.480138
-0.732697,24,52.502294
2.047707,24,52.552315
1.491577,24,52.582327
2.085125,24,52.631618
2.350328,24,52.732315
2.562673,24,52.766475
2.723601,24,52.794542
1.895832,24,52.831311
1.284338,24,52.866501
3.280018,24,52.903315
2.09554,24,53.002315
1.264823,24,53.040458
3.136938,24,53.072307
2.644172,24,53.102335
2.06648,24,53.134494
2.432974,24,53.232316
3.997945,24,53.272312
2.754151,24,53.301413
1.794384,24,53.344579
1.580432,24,53.385415
2.4383,24,53.482296
2.257686,24,53.520971
2.825271,24,53.563249
2.760609,24,53.602619
1.243458,24,53.647207
1.666681,24,53.690633
3.304832,24,53.794481
2.274677,24,53.83248
3.818978,24,53.878971
0.426444,24,53.91522
2.002259,24,53.952325
1.49823,24,54.051286
0.419281,24,54.081312
2.844119,24,54.113871
-0.103206,24,54.152426
1.400281,24,54.182498
2.657163,24,54.282669
2.81119,24,54.32276
2.46465,24,54.385325
1.943513,24,54.426841
2.302719,24,54.470416
0.948711,24,54.502337
1.726406,24,54.603112
1.274167,24,54.64518
2.114301,24,54.682286
2.73614,24,54.730461
2.106625,24,54.763881
2.704455,24,54.906798
1.574247,24,54.962186
1.550324,24,55.010696
3.01356,24,55.052503
2.114845,24,55.118087
1.906691,24,55.245093
1.904198,24,55.285087
2.073115,24,55.343592
1.50015,24,55.397564
1.124054,24,55.448982
2.702973,24,55.501528
0.459002,24,55.630498
0.695859,24,55.681962
1.669543,24,55.739577
2.135153,24,55.795897
2.131039,24,55.851018
1.231068,24,56.024388
1.163971,24,56.065401
2.76608,24,56.111609
1.591246,24,56.147405
2.70176,24,56.193396
0.996592,24,56.302373
2.424761,24,56.344354
2.261843,24,56.381296
1.635885,24,56.414258
2.060812,24,56.450618
2.215967,24,56.482319
2.521221,24,56.587629
3.201841,24,56.620421
0.942245,24,56.661332
2.084234,24,56.690484
2.623687,24,56.724473
3.098952,24,56.822374
2.055833,24,56.862995
1.743169,24,56.896759
3.912292,24,56.945965
2.420093,24,56.982354
1.652111,24,57.085295
1.122522,24,57.121172
2.026362,24,57.156716
1.992035,24,57.195322
2.503552,24,57.227663
1.703419,24,57.270343
3.159506,24,57.366186
1.526453,24,57.400556
-0.305442,24,57.445334
1.322165,24,57.482385
1.834013,24,57.526697
1.8767,24,57.615669
2.667973,24,57.655158
2.612383,24,57.702372
2.709854,24,57.740504
4.523782,24,57.772575
2.618646,24,57.882312
2.771037,24,57.922355
4.035069,24,57.960042
2.342168,24,57.994582
1.933785,24,58.022552
2.552242,24,58.063842
1.777854,24,58.170871
1.897723,24,58.202274
2.060318,24,58.244324
1.632877,24,58.282323
1.737187,24,58.332289
-0.443836,24,58.465026
2.413218,24,58.495281
3.752761,24,58.53998
2.512423,24,58.582332
3.356992,24,58.614011
3.752104,24,58.711496
2.59619,24,58.752493
2.20323,24,58.823346
3.190811,24,58.876702
2.147852,24,58.921459
1.172071,24,58.962294
2.873754,24,59.082313
1.943158,24,59.131325
2.426533,24,59.172341
3.185515,24,59.211298
1.001689,24,59.240542
2.819745,24,59.364058
0.947114,24,59.402904
1.605361,24,59.445662
1.896737,24,59.482333
2.037573,24,59.520329
1.683401,24,59.627147
0.695321,24,59.66386
1.406175,24,59.694848
1.992771,24,59.733391
1.079978,24,59.763784
2.612244,24,59.804443
3.687176,24,59.922919
1.716166,24,59.955379
2.695702,24,59.994217
1.972884,24,60.030207
2.61158,24,60.064383
1.513885,24,60.161269
0.009298,24,60.201132
1.012933,24,60.244321
3.167296,24,60.276599
2.391785,24,60.311318
