#{"t_start": 1763984164.910034, "env_id": "None"}
r,l,t
-0.941804,24,0.218263
-1.329182,24,0.374016
-0.774991,24,0.514168
-0.412404,24,0.655436
0.113267,24,0.784103
-1.109071,24,0.924053
-2.192567,24,1.085196
1.972485,24,1.213124
1.207692,24,1.370872
-0.136658,24,1.498752
1.79721,24,1.65242
1.289491,24,1.81325
1.937549,24,1.955422
2.096293,24,2.118437
0.878726,24,2.264169
0.588796,24,2.424722
1.689894,24,2.555846
-1.062208,24,2.674852
1.2926,24,2.807204
0.531926,24,2.955979
1.777901,24,3.107486
0.450515,24,3.247853
-1.501718,24,3.414134
-0.0264,24,3.545828
1.519359,24,3.682612
1.518655,24,3.811969
1.46526,24,3.952311
-0.19376,24,4.08485
-0.825805,24,4.234162
0.584669,24,4.352223
1.619152,24,4.492376
-1.489697,24,4.619682
-0.523008,24,4.754037
0.163374,24,4.889341
-1.473544,24,5.004108
0.535833,24,5.12425
-1.157022,24,5.263203
1.801282,24,5.386309
1.366843,24,5.521815
-0.80586,24,5.645827
1.141508,24,5.774173
2.062387,24,5.913164
1.061962,24,6.074203
1.430822,24,6.202393
2.25467,24,6.323866
2.129926,24,6.446266
1.901805,24,6.583164
0.269268,24,6.707078
0.694253,24,6.861959
1.795705,24,7.006697
1.764695,24,7.134152
0.346603,24,7.264209
-1.297399,24,7.396222
1.845139,24,7.546229
0.840143,24,7.674187
-0.835965,24,7.812277
0.426219,24,7.946365
2.122953,24,8.074225
0.807954,24,8.196468
0.460093,24,8.305038
-0.32162,24,8.446264
1.744612,24,8.587029
1.480951,24,8.726311
0.756193,24,8.856566
0.602842,24,8.989108
0.2594,24,9.1142
-1.740222,24,9.243235
-0.025907,24,9.374175
-0.236693,24,9.521473
2.312977,24,9.639901
2.948828,24,9.774156
-0.414149,24,9.906487
0.428747,24,10.057359
1.240774,24,10.174778
0.593894,24,10.308481
1.641857,24,10.417726
-1.455373,24,10.557279
1.627222,24,10.69579
-0.665507,24,10.84637
1.945477,24,10.974174
1.074672,24,11.124187
0.875427,24,11.247024
2.197359,24,11.388057
-2.556092,24,11.524242
1.376556,24,11.654197
-0.709733,24,11.782144
-0.109747,24,11.923203
-0.369195,24,12.046233
2.564394,24,12.195789
1.571729,24,12.317438
-1.113202,24,12.488784
1.101118,24,12.624504
1.370713,24,12.762047
0.813545,24,12.902615
-0.965904,24,13.024183
1.315888,24,13.178012
-0.877478,24,13.305213
-0.464185,24,13.445757
1.928596,24,13.573373
0.922197,24,13.703216
0.576211,24,13.846175
1.015233,24,13.974658
-0.746051,24,14.095802
0.200813,24,14.238907
-0.156654,24,14.372671
0.071891,24,14.504957
0.177629,24,14.640078
1.287607,24,14.77315
3.001736,24,14.890324
0.092545,24,15.020165
-1.403391,24,15.146186
0.904851,24,15.289804
1.813438,24,15.442339
-0.197679,24,15.571628
1.159871,24,15.692372
-1.336503,24,15.824328
0.699245,24,15.957077
-1.269986,24,16.095799
1.738037,24,16.270558
2.571076,24,16.392299
-0.186223,24,16.521696
-0.092574,24,16.656618
1.575729,24,16.789833
-1.511056,24,16.938676
1.387452,24,17.06655
3.560194,24,17.22717
0.54322,24,17.345751
-0.157014,24,17.490262
-2.09428,24,17.623975
1.155095,24,17.746301
1.215754,24,17.884224
1.465907,24,18.014145
0.955723,24,18.146128
1.370183,24,18.290169
-0.857031,24,18.414199
1.046097,24,18.546265
-0.757121,24,18.664273
-1.012742,24,18.796236
0.553479,24,18.93936
0.436269,24,19.056966
0.721358,24,19.190059
-1.094682,24,19.324274
-1.779145,24,19.44632
-0.35909,24,19.594167
0.966797,24,19.70003
1.714267,24,19.82915
0.383858,24,19.96997
0.416371,24,20.097883
2.517476,24,20.233517
-0.850112,24,20.345798
-0.691868,24,20.48426
1.886935,24,20.634231
0.618766,24,20.768926
1.585182,24,20.905242
0.896886,24,21.03845
0.529656,24,21.174234
-1.686792,24,21.319995
2.42411,24,21.456724
0.351818,24,21.590425
2.152376,24,21.723233
1.283673,24,21.852326
-1.056499,24,21.988716
-0.215256,24,22.118963
1.276872,24,22.243188
1.669745,24,22.373175
3.642033,24,22.514162
1.205594,24,22.64587
2.216941,24,22.784214
1.38624,24,22.915263
-1.904745,24,23.032436
1.970845,24,23.155287
-0.062896,24,23.292031
-0.017832,24,23.420867
2.282823,24,23.556293
1.261765,24,23.692025
1.477661,24,23.837874
1.627147,24,23.964159
0.64575,24,24.104234
0.142179,24,24.237628
2.517837,24,24.345797
1.83331,24,24.484514
1.632194,24,24.618847
-0.494156,24,24.73894
1.382205,24,24.864337
0.604957,24,24.993095
1.622473,24,25.113229
1.296389,24,25.244274
1.342159,24,25.394234
1.471593,24,25.536434
0.599015,24,25.646895
0.869078,24,25.774212
-0.722074,24,25.905307
-0.190988,24,26.045818
-0.250831,24,26.193402
-0.363823,24,26.324285
-0.90747,24,26.495799
0.287737,24,26.624807
-0.123014,24,26.764201
2.039072,24,26.897802
0.676058,24,27.01236
-1.639651,24,27.146183
2.97387,24,27.273167
-0.178214,24,27.436434
1.433657,24,27.56504
2.85475,24,27.695776
1.349482,24,27.824802
0.146717,24,27.963275
1.726429,24,28.086178
-0.808921,24,28.237109
1.265472,24,28.364589
1.126792,24,28.678391
-0.38775,24,28.85488
2.266256,24,28.988463
0.866708,24,29.257033
-1.000671,24,29.425498
1.705914,24,29.554745
1.571991,24,29.790263
1.602958,24,30.178255
1.73785,24,30.450132
2.050188,24,30.619053
1.694738,24,30.763164
0.754348,24,30.924382
0.370612,24,31.071921
1.187944,24,31.245403
2.378008,24,31.365435
1.599834,24,31.526453
-0.610422,24,31.707625
2.065628,24,31.848247
0.241692,24,32.024024
1.7988,24,32.183463
1.630708,24,32.366692
-0.794633,24,32.513188
0.767611,24,32.674156
-0.676503,24,32.82415
2.290815,24,32.957553
3.10923,24,33.095806
0.706887,24,33.239174
0.481151,24,33.388139
2.038452,24,33.506347
1.564036,24,33.637017
1.75975,24,33.77143
1.358246,24,33.92515
0.15411,24,34.054085
-0.652771,24,34.18433
0.980579,24,34.30798
-1.35178,24,34.446286
-0.870376,24,34.581421
