#{"t_start": 1763982340.5143952, "env_id": "None"}
r,l,t
1.392165,24,24.986222
0.645945,24,25.025688
0.827524,24,25.370935
1.91217,24,25.405673
2.571619,24,25.44669
2.091421,24,25.486575
2.054408,24,25.526008
0.930542,24,25.872954
2.207024,24,25.910356
2.94044,24,25.945792
-1.2456,24,25.991523
2.069266,24,26.032094
3.122146,24,26.069474
0.146057,24,26.398826
1.612384,24,26.438614
2.430643,24,26.479113
2.320011,24,26.520491
2.05136,24,26.561161
-1.717597,24,26.904825
1.865834,24,26.937629
1.17303,24,26.976375
-0.062068,24,27.018515
2.715971,24,27.054434
1.792605,24,27.401362
1.603958,24,27.441691
2.724597,24,27.479059
1.759779,24,27.518775
0.350988,24,27.562208
1.65982,24,27.605333
1.460297,24,27.955769
3.688951,24,27.995637
0.630654,24,28.035784
1.435921,24,28.076062
2.837597,24,28.118882
0.225841,24,28.466744
2.174491,24,28.504814
2.956997,24,28.544779
3.254219,24,28.585797
0.552362,24,28.625612
2.609552,24,28.994608
2.083443,24,29.053142
1.59223,24,29.118907
2.30627,24,29.214396
1.938794,24,29.270162
1.215605,24,29.334516
0.624611,24,29.755017
0.331457,24,29.795607
1.723809,24,29.841992
2.46155,24,29.886638
0.825511,24,29.942443
0.925342,24,30.355829
0.684807,24,30.415561
2.580665,24,30.455575
2.303918,24,30.515934
3.121115,24,30.561458
2.735721,24,30.896643
-2.283563,24,30.936805
0.990477,24,30.969047
0.974695,24,31.00671
2.249446,24,31.046587
0.261681,24,31.076599
3.108283,24,31.37664
2.143279,24,31.406088
1.274885,24,31.445742
2.094988,24,31.476626
3.523485,24,31.516734
2.586622,24,31.857531
2.076901,24,31.896651
1.957661,24,31.926624
1.633519,24,31.956621
-1.151255,24,31.995721
0.914288,24,32.305231
1.528911,24,32.343344
3.60361,24,32.37659
2.400284,24,32.416618
1.246216,24,32.447767
2.25717,24,32.476658
1.057511,24,32.788637
2.852838,24,32.819045
3.528112,24,32.855587
1.136493,24,32.887706
1.364514,24,32.924835
1.759976,24,33.611129
2.429617,24,33.644717
0.839005,24,33.675887
0.050495,24,33.715734
1.454952,24,33.754816
0.974263,24,34.05648
1.426134,24,34.091788
2.039463,24,34.124531
1.636299,24,34.156748
2.16778,24,34.191755
2.514709,24,34.218954
2.27965,24,34.511725
2.249608,24,34.546639
1.14916,24,34.591987
1.549596,24,34.626914
3.700754,24,34.669025
3.003796,24,34.946341
3.180633,24,34.976625
2.56179,24,35.017939
1.652964,24,35.047356
2.712109,24,35.076615
1.196062,24,35.406651
3.499363,24,35.45731
3.102053,24,35.51949
2.869582,24,35.576709
2.064965,24,35.626682
2.309667,24,35.68584
1.242628,24,36.074379
1.76829,24,36.128391
2.327899,24,36.174862
1.373852,24,36.226017
2.21502,24,36.277614
2.23965,24,36.746601
4.762439,24,36.781683
1.04976,24,36.825617
2.310761,24,36.855817
3.277773,24,36.89167
2.778407,24,37.204589
3.046063,24,37.245641
4.541532,24,37.276633
1.136905,24,37.30677
1.1788,24,37.354917
1.009423,24,37.392321
2.520554,24,37.73663
3.610666,24,37.778074
2.089321,24,37.813671
1.387981,24,37.847623
1.861051,24,37.88669
1.200692,24,38.191759
2.063608,24,38.226621
2.545636,24,38.264708
1.563568,24,38.302882
0.942262,24,38.3388
2.033991,24,38.618758
1.958718,24,38.656631
2.76177,24,38.685723
1.992601,24,38.726945
1.51691,24,38.756618
2.119196,24,38.796817
2.306568,24,39.096593
2.759295,24,39.126626
2.22596,24,39.155923
3.83257,24,39.185715
2.360472,24,39.218719
0.802778,24,39.504928
1.838395,24,39.536617
1.75526,24,39.568637
2.377525,24,39.606782
3.142096,24,39.636621
1.672257,24,39.956726
2.761736,24,40.006782
1.698596,24,40.042196
0.756901,24,40.080397
2.391345,24,40.124727
2.349319,24,40.166646
2.725774,24,40.506181
2.171904,24,40.541706
2.705357,24,40.579653
2.239703,24,40.619308
1.669024,24,40.65666
0.240575,24,40.995619
2.734097,24,41.026641
0.628,24,41.065616
3.335304,24,41.10464
1.277119,24,41.135658
3.352287,24,41.427994
1.838903,24,41.468611
2.228818,24,41.505621
1.530888,24,41.545632
1.599113,24,41.576841
1.061564,24,41.618291
2.222013,24,41.991588
2.649591,24,42.036662
1.746292,24,42.069212
2.420589,24,42.10664
2.08936,24,42.136654
1.696228,24,42.426636
3.076154,24,42.456622
0.167187,24,42.492165
0.975569,24,42.526648
2.195848,24,42.565756
1.030409,24,42.896636
2.161138,24,42.933916
2.158036,24,42.969187
2.294625,24,43.004587
1.88192,24,43.046675
2.221055,24,43.079895
1.761747,24,43.386687
1.795502,24,43.418205
2.653116,24,43.454527
0.392371,24,43.491653
2.182633,24,43.526744
2.964454,24,43.818212
2.27366,24,43.854614
1.905868,24,43.891852
2.528777,24,43.918216
2.479458,24,43.9566
2.46902,24,44.256659
1.715091,24,44.301724
2.841401,24,44.336648
1.759841,24,44.368679
2.119398,24,44.406635
2.431934,24,44.437363
3.02391,24,44.756601
2.17599,24,44.804555
1.586113,24,44.836628
2.596185,24,44.868686
2.413779,24,44.901715
0.404692,24,45.191725
4.436957,24,45.231196
1.451586,24,45.269376
1.361885,24,45.306655
1.836271,24,45.346631
1.722256,24,45.655677
1.477736,24,45.686627
1.108092,24,45.724548
1.782907,24,45.755773
2.518021,24,45.795629
2.712093,24,45.836505
1.426647,24,46.155628
2.533107,24,46.203457
2.633819,24,46.242081
0.867312,24,46.279511
1.094353,24,46.318237
-0.180965,24,46.681701
2.940719,24,46.732839
3.800048,24,46.76474
2.049411,24,46.845096
2.363329,24,46.886695
1.535161,24,47.192377
1.693607,24,47.224468
1.87636,24,47.256623
2.130632,24,47.291363
3.408194,24,47.326635
1.382151,24,47.36838
2.574824,24,47.696621
0.905464,24,47.735824
3.029889,24,47.77663
3.051699,24,47.806617
0.555917,24,47.861259
1.228745,24,48.142992
3.338738,24,48.176243
2.866974,24,48.206631
2.533059,24,48.24561
2.723207,24,48.276664
0.68665,24,48.691891
2.848444,24,48.736623
1.964971,24,48.76823
1.929346,24,48.80593
1.343377,24,48.836618
2.380164,24,48.874841
4.395781,24,49.210373
4.133767,24,49.261816
1.887099,24,49.315395
1.61913,24,49.367799
2.167867,24,49.396627
1.757723,24,49.695795
1.65074,24,49.736265
2.159159,24,49.768621
2.559905,24,49.806631
4.383166,24,49.836632
1.297001,24,50.136575
0.664345,24,50.168249
2.064789,24,50.204492
3.218914,24,50.236453
2.708367,24,50.26821
4.174136,24,50.307802
3.723524,24,50.598152
1.837884,24,50.636295
2.654239,24,50.667747
2.886275,24,50.703853
1.705036,24,50.741669
1.377053,24,51.076637
1.690975,24,51.126656
2.851555,24,51.174749
2.662829,24,51.215657
3.730024,24,51.254828
1.453605,24,51.556641
1.644729,24,51.59473
