#{"t_start": 1763985540.5008078, "env_id": "None"}
r,l,t
0.568202,24,25.156425
2.093162,24,25.266805
2.671964,24,25.355376
1.734495,24,25.466386
1.534551,24,25.550006
1.274625,24,25.636458
2.033215,24,25.72638
0.447386,24,25.824453
2.048745,24,25.926498
1.821645,24,26.016686
2.249666,24,26.136475
-0.702946,24,26.235333
3.082267,24,26.316439
-0.966844,24,26.420443
1.524159,24,26.506465
2.249001,24,26.607065
-0.475709,24,26.687388
1.324205,24,26.79111
1.545378,24,26.8868
0.743006,24,26.975595
-0.796981,24,27.075592
-0.26591,24,27.16645
0.925115,24,27.266418
0.820405,24,27.375193
0.165764,24,27.459939
-0.326973,24,27.556503
-1.332771,24,27.646783
1.425632,24,27.736453
0.552008,24,27.834316
-0.848755,24,27.916394
-0.035799,24,28.016372
-1.58016,24,28.10413
-0.501014,24,28.194232
2.350701,24,28.306402
1.023635,24,28.40923
2.23773,24,28.537256
1.645792,24,28.629069
-0.432495,24,28.716429
2.437126,24,28.806472
-0.49024,24,28.896469
2.550875,24,28.99449
1.694303,24,29.08475
2.451893,24,29.170216
0.867131,24,29.266655
1.023067,24,29.355872
1.932067,24,29.446784
-0.864835,24,29.536407
-0.774478,24,29.635371
2.362584,24,29.726629
1.163541,24,29.806478
-0.70507,24,29.917
1.556401,24,30.001981
1.206174,24,30.076459
2.068613,24,30.184569
0.253999,24,30.276409
2.301395,24,30.376418
1.025208,24,30.466425
1.693361,24,30.546036
0.860538,24,30.650284
1.011491,24,30.739583
0.359376,24,30.839042
0.513641,24,30.91803
1.561728,24,31.006432
0.325244,24,31.090978
2.215469,24,31.175379
-1.126632,24,31.266345
0.494766,24,31.349537
1.033771,24,31.440312
0.60924,24,31.526375
2.04954,24,31.624479
1.64364,24,31.726389
1.276061,24,31.836422
1.605875,24,31.9265
1.623032,24,32.029427
1.943997,24,32.116771
1.941607,24,32.227118
0.174199,24,32.316401
1.046111,24,32.407411
1.993909,24,32.516421
1.467602,24,32.604418
2.312435,24,32.706387
1.676715,24,32.796497
0.250179,24,32.879407
1.258158,24,32.978012
1.705883,24,33.066499
0.957293,24,33.165757
0.393761,24,33.25538
0.578664,24,33.340919
0.352724,24,33.445474
0.743388,24,33.544734
1.075821,24,33.634888
-0.818363,24,33.716469
1.137492,24,33.816422
0.986698,24,33.916888
-1.795162,24,34.006593
