#{"t_start": 1763982156.1202092, "env_id": "None"}
r,l,t
-2.326603,24,10.122406
1.714938,24,10.139768
0.050576,24,10.150255
0.914357,24,10.160737
1.180281,24,10.180729
2.381773,24,10.190776
-1.025811,24,10.200945
1.565934,24,10.21069
0.423278,24,10.222263
2.440423,24,10.235983
2.232253,24,10.24071
1.442899,24,10.259912
1.045808,24,10.272334
1.485812,24,10.27896
0.794829,24,10.290763
1.372887,24,10.305615
1.309067,24,10.319681
1.987248,24,10.33174
0.607997,24,10.345088
0.07435,24,10.360698
-0.336705,24,10.373371
-0.57748,24,10.385815
0.248101,24,10.399684
1.323803,24,10.413782
0.788071,24,10.424425
1.409286,24,10.441994
0.745796,24,10.454726
1.921568,24,10.460763
0.133042,24,10.480726
-0.901759,24,10.488853
-1.470035,24,10.500722
0.315156,24,10.510725
-1.868467,24,10.528419
-0.21378,24,10.539795
0.576181,24,10.555717
3.789041,24,10.5724
-0.861114,24,10.585798
1.96417,24,10.590775
-1.301862,24,10.610725
0.558882,24,10.629693
1.455535,24,10.639736
1.036619,24,10.640766
2.360056,24,10.660655
2.458019,24,10.671331
0.849684,24,10.68067
2.472149,24,10.693883
0.413794,24,10.702448
-0.123374,24,10.716299
2.192858,24,10.723658
-1.087839,24,10.730668
1.372862,24,10.738918
1.273977,24,10.749058
1.999567,24,10.756626
1.642668,24,10.760652
1.490248,24,10.773281
0.806787,24,10.780678
-0.91933,24,10.794768
-0.669532,24,10.802111
0.626766,24,10.809649
0.612506,24,10.820684
-1.69013,24,10.828895
1.117424,24,10.835999
1.377861,24,10.840681
1.695841,24,10.855684
1.652399,24,10.862995
2.694048,24,10.873298
0.29787,24,10.890267
-1.442009,24,10.8985
0.516548,24,10.910693
0.88008,24,10.920702
1.469716,24,10.930664
1.246111,24,10.940732
0.374505,24,10.950693
1.091757,24,10.960717
-0.12407,24,10.973377
1.286978,24,10.988655
2.944127,24,10.999758
0.574415,24,11.010705
2.270353,24,11.023333
-0.932453,24,11.039748
1.587177,24,11.053165
1.3329,24,11.070728
1.20153,24,11.082404
1.494715,24,11.100332
1.147109,24,11.110723
0.18736,24,11.122373
2.846285,24,11.130691
-1.644837,24,11.150943
1.060642,24,11.16145
-0.899703,24,11.178658
-0.237345,24,11.193851
2.311193,24,11.209693
-1.05226,24,11.220693
-0.95884,24,11.230727
-0.292287,24,11.240804
0.394228,24,11.264434
-0.344951,24,11.272472
-0.044604,24,11.289486
2.21757,24,11.302879
-0.70249,24,11.310724
0.993698,24,11.332602
-0.924263,24,11.340811
0.208711,24,11.356674
0.742404,24,11.371361
0.942913,24,11.380963
-1.071831,24,11.398453
-0.851617,24,11.410694
1.952006,24,11.423326
-0.230224,24,11.440797
2.18266,24,11.450758
1.70141,24,11.460695
1.442433,24,11.4807
-0.737685,24,11.492682
-0.66469,24,11.500713
-0.535273,24,11.510842
-0.582353,24,11.533442
2.124168,24,11.540723
1.717511,24,11.559962
2.076211,24,11.568082
2.549061,24,11.580724
0.58173,24,11.601711
-0.404297,24,11.611849
2.744838,24,11.622325
-1.299146,24,11.641468
0.845671,24,11.654683
1.285577,24,11.659919
4.266246,24,11.680689
0.957112,24,11.690732
1.978327,24,11.70879
0.662931,24,11.722862
0.128599,24,11.730689
2.092941,24,11.750705
-1.779984,24,11.761689
-0.782916,24,11.772368
0.056578,24,11.789711
-0.148245,24,11.800748
1.700335,24,11.810846
-1.270816,24,11.82857
3.509772,24,11.840761
-0.860518,24,11.855667
0.641335,24,11.86908
0.979941,24,11.880703
1.219894,24,11.890814
-0.038631,24,11.910724
1.789419,24,11.921317
2.076305,24,11.930731
-0.187284,24,11.942036
-0.517645,24,11.960932
1.170052,24,11.972334
0.484647,24,11.990384
-0.171436,24,12.000742
0.351747,24,12.01221
0.731529,24,12.029697
3.051456,24,12.045436
2.292409,24,12.06072
-1.614756,24,12.072943
1.937561,24,12.08968
1.219976,24,12.099695
1.264128,24,12.110698
-0.286644,24,12.12836
0.452791,24,12.140812
0.743094,24,12.152028
1.495923,24,12.160677
2.119492,24,12.180637
0.597776,24,12.190691
-0.301793,24,12.199685
0.841986,24,12.206564
-0.527911,24,12.222324
0.468457,24,12.230719
0.169075,24,12.248433
1.949945,24,12.264645
-1.044152,24,12.280725
0.806494,24,12.291759
-1.286268,24,12.310972
0.039661,24,12.323275
-0.42976,24,12.340799
-0.640664,24,12.350735
1.969243,24,12.363437
1.859226,24,12.372297
-0.873022,24,12.390789
-0.170918,24,12.405611
0.58567,24,12.419296
2.271834,24,12.430082
-0.147887,24,12.440779
2.887284,24,12.460103
0.925311,24,12.473572
0.502206,24,12.486009
0.639035,24,12.500743
1.395887,24,12.515173
1.17967,24,12.528589
2.779776,24,12.543104
0.324144,24,12.561267
-0.459824,24,12.5787
2.546329,24,12.589708
-0.948981,24,12.59877
-0.862575,24,12.618645
1.918866,24,12.630727
0.416541,24,12.640961
0.665649,24,12.65982
1.035612,24,12.674392
0.945712,24,12.689608
0.544498,24,12.690778
0.534639,24,12.708704
1.115221,24,12.712299
1.967795,24,12.72275
1.671784,24,12.730682
2.165406,24,12.740712
1.687627,24,12.754572
2.236064,24,12.760668
0.271951,24,12.772884
-1.416231,24,12.778449
1.349155,24,12.790678
0.267793,24,12.800664
1.4912,24,12.809786
0.530384,24,12.818553
1.353951,24,12.830657
-0.076308,24,12.84149
2.942287,24,12.848624
3.008022,24,12.857296
-0.730884,24,12.86966
-0.603664,24,12.878804
1.421945,24,12.889704
-0.535585,24,12.891249
1.639859,24,12.910663
2.542751,24,12.910663
0.51717,24,12.928906
1.762416,24,12.939748
-1.103953,24,12.950725
0.628935,24,12.960693
-0.288029,24,12.972293
-0.061718,24,12.986376
-0.824776,24,12.99903
0.993684,24,13.009693
1.188511,24,13.021283
1.801345,24,13.030957
1.163904,24,13.040766
-0.525672,24,13.059691
0.896339,24,13.072208
-0.261407,24,13.080698
1.702662,24,13.090662
0.668817,24,13.105938
-1.978505,24,13.110718
0.970514,24,13.122308
0.244498,24,13.13976
1.648006,24,13.150693
-0.173623,24,13.160701
-0.358336,24,13.173242
0.025622,24,13.192997
0.178409,24,13.204609
1.821212,24,13.210726
-7.2e-05,24,13.222273
-1.070247,24,13.236307
-0.17342,24,13.240659
-1.883541,24,13.256532
1.125392,24,13.267455
1.418129,24,13.279663
1.62021,24,13.285748
-0.041975,24,13.291509
1.075788,24,13.306545
0.868205,24,13.311248
1.189957,24,13.323304
-1.097522,24,13.333397
-0.119449,24,13.340704
-1.857269,24,13.35759
1.159678,24,13.37167
-1.694499,24,13.38073
1.627349,24,13.391581
0.958474,24,13.410698
1.296705,24,13.422936
-1.146447,24,13.436049
1.327151,24,13.440822
0.826744,24,13.460724
0.415413,24,13.47226
0.664016,24,13.490854
1.343172,24,13.505583
1.835786,24,13.520823
-0.43213,24,13.530728
2.087456,24,13.540773
-0.760087,24,13.556717
-1.568928,24,13.57349
0.185182,24,13.580731
0.597899,24,13.589688
1.918278,24,13.609723
2.609917,24,13.623315
1.557728,24,13.641256
-1.102647,24,13.650728
2.001163,24,13.664496
1.809706,24,13.680702
-0.549217,24,13.690723
1.158061,24,13.700698
-0.498309,24,13.718894
-1.300885,24,13.730702
-1.308427,24,13.740807
1.927423,24,13.759697
1.395756,24,13.772315
3.15582,24,13.789695
0.820691,24,13.800697
0.564854,24,13.810843
0.336537,24,13.824412
0.231004,24,13.840767
2.353899,24,13.854582
-0.140358,24,13.859792
1.891518,24,13.873202
1.203014,24,13.898591
2.753543,24,13.910732
-1.042816,24,13.924843
1.116682,24,13.93979
1.06302,24,13.950749
2.747699,24,13.9607
1.918894,24,13.973196
2.017348,24,13.989826
0.428587,24,14.000728
1.988957,24,14.010701
1.426097,24,14.032211
1.980737,24,14.040802
-1.273695,24,14.061467
-0.722522,24,14.072237
0.00917,24,14.085649
-1.178431,24,14.0907
1.689058,24,14.110724
0.37357,24,14.122255
2.001796,24,14.138664
1.170965,24,14.150729
1.445313,24,14.16073
-0.899202,24,14.179671
-0.625869,24,14.189763
1.256641,24,14.202501
-0.221364,24,14.210688
1.730316,24,14.222146
1.021553,24,14.229742
0.520673,24,14.237842
1.631861,24,14.241821
-0.496531,24,14.255439
-0.498632,24,14.260673
2.517951,24,14.269656
0.418372,24,14.278543
-0.154513,24,14.28784
-0.213115,24,14.29229
2.299936,24,14.305545
0.015967,24,14.31853
1.325473,24,14.32878
2.271079,24,14.337837
1.511064,24,14.341216
0.941484,24,14.358631
1.324074,24,14.360667
2.606677,24,14.373123
1.656875,24,14.387869
1.21331,24,14.399755
1.425521,24,14.410715
2.302167,24,14.421199
2.059718,24,14.430708
1.01196,24,14.441195
0.924369,24,14.458781
1.364946,24,14.471154
1.464104,24,14.478773
-0.157427,24,14.490718
0.393356,24,14.509696
1.010987,24,14.524664
0.734487,24,14.535834
0.027575,24,14.549944
-0.591732,24,14.560693
-1.336068,24,14.572096
2.154809,24,14.590715
1.312412,24,14.606587
-0.147952,24,14.610729
0.218498,24,14.628842
-0.292886,24,14.640671
1.826344,24,14.656535
1.018907,24,14.668881
2.446361,24,14.680117
2.077752,24,14.690785
0.241926,24,14.721425
0.557858,24,14.741556
0.924243,24,14.766771
-0.822562,24,14.7732
0.446352,24,14.790749
-0.755917,24,14.800689
-0.781965,24,14.808595
1.892974,24,14.810629
0.79608,24,14.823001
1.804866,24,14.833665
-0.212633,24,14.841693
-0.822871,24,14.851876
-1.281841,24,14.860681
1.319273,24,14.869117
0.030696,24,14.872142
1.624785,24,14.883723
1.717526,24,14.891604
-1.676995,24,14.900693
-0.881786,24,14.909646
1.140524,24,14.910646
-1.633176,24,14.925222
1.935789,24,14.93571
1.240547,24,14.941042
-0.493159,24,14.955389
2.345131,24,14.961471
1.7808,24,14.973135
1.227337,24,14.980693
1.668691,24,14.990661
-0.323605,24,15.000713
0.554759,24,15.010632
-0.512773,24,15.02215
-0.051518,24,15.030683
0.888595,24,15.050721
0.165337,24,15.071067
1.577532,24,15.090169
0.734051,24,15.105397
1.979081,24,15.11858
1.628498,24,15.129805
0.724021,24,15.140819
1.826704,24,15.151061
0.843449,24,15.166041
-1.274163,24,15.180063
1.026348,24,15.190759
1.047137,24,15.199636
1.567412,24,15.214052
0.799421,24,15.223131
-0.487229,24,15.230297
1.951715,24,15.241904
1.146465,24,15.259698
-0.052701,24,15.273376
0.488321,24,15.286302
-0.657308,24,15.290784
2.338335,24,15.310726
1.479343,24,15.322193
1.929026,24,15.333814
2.524459,24,15.342292
2.622613,24,15.350677
-0.744344,24,15.360663
2.716416,24,15.37142
1.37733,24,15.383789
0.216817,24,15.390658
3.022693,24,15.404495
0.578059,24,15.408559
-0.024029,24,15.421085
0.751614,24,15.430731
2.153468,24,15.442312
1.618945,24,15.460699
1.465397,24,15.471106
-1.024221,24,15.488931
-0.294939,24,15.500827
-0.726672,24,15.510699
-1.596172,24,15.52661
-0.623494,24,15.55284
-1.208952,24,15.575901
-0.159342,24,15.599737
2.540745,24,15.609669
