#{"t_start": 1763982542.677117, "env_id": "None"}
r,l,t
0.067137,24,0.05793
2.323273,24,0.094674
1.806459,24,0.144034
2.799839,24,0.204038
0.099906,24,0.243037
1.044069,24,0.395983
-1.574023,24,0.434061
1.143534,24,0.499677
-0.335228,24,0.544018
-0.835101,24,0.594495
-1.101522,24,0.764065
2.109289,24,0.806401
1.363928,24,0.854442
0.879715,24,0.883778
-0.928001,24,0.923368
-0.780046,24,1.010598
1.639784,24,1.214034
0.835395,24,1.245831
-0.054169,24,1.293882
0.231294,24,1.332524
-1.460823,24,1.364027
-0.009484,24,1.605414
2.175191,24,1.657806
0.474137,24,1.691803
0.924395,24,1.729918
0.432313,24,1.763246
1.428786,24,1.894042
1.334143,24,1.934032
2.277687,24,1.974806
1.365116,24,2.013541
0.073437,24,2.045458
0.476279,24,2.085031
-0.056793,24,2.215938
0.311324,24,2.254145
2.192613,24,2.284003
2.364654,24,2.31707
1.591081,24,2.349802
-0.331748,24,2.510326
0.207937,24,2.546392
-0.873121,24,2.591068
1.987553,24,2.637218
0.252255,24,2.67404
-0.205785,24,2.842993
0.495634,24,2.879096
2.664886,24,2.913196
1.679877,24,2.954835
0.762959,24,2.984305
2.1e-05,24,3.023376
0.59741,24,3.159452
1.728639,24,3.194046
0.874387,24,3.222421
1.186628,24,3.254065
1.264156,24,3.29327
-0.047779,24,3.429154
0.770913,24,3.454038
0.941171,24,3.496631
0.082311,24,3.532776
0.517269,24,3.573234
-0.186263,24,3.803075
-0.293967,24,3.873299
2.10551,24,3.936784
0.468977,24,3.993191
-0.519255,24,4.042116
-0.439352,24,4.125622
-0.254721,24,4.368316
-1.154548,24,4.428908
0.226965,24,4.487863
-0.54683,24,4.559953
1.106785,24,4.611737
3.132642,24,4.77307
0.382575,24,4.814147
-1.742592,24,4.853529
1.105007,24,4.904761
0.490875,24,4.957881
0.105894,24,5.104054
-0.063764,24,5.162107
0.128379,24,5.203019
-1.091408,24,5.253674
-0.815413,24,5.30274
1.834672,24,5.346353
-0.924513,24,5.519197
1.366927,24,5.576248
1.707667,24,5.632268
-0.387824,24,5.688414
1.562113,24,5.743924
0.058914,24,5.944047
0.332573,24,5.993073
1.254811,24,6.046976
0.144511,24,6.084069
0.3354,24,6.137327
1.788641,24,6.324174
3.399233,24,6.365809
-1.846503,24,6.417758
0.125161,24,6.467599
0.251115,24,6.517558
0.233753,24,6.566078
0.750867,24,6.751918
1.097613,24,6.791873
2.275638,24,6.85094
-0.427733,24,6.895279
1.123179,24,6.935541
-0.869824,24,7.128694
1.369058,24,7.17624
-0.480661,24,7.218918
1.32953,24,7.262241
-0.963766,24,7.3122
2.192375,24,7.493678
0.677935,24,7.545538
-0.960809,24,7.594033
0.228119,24,7.631799
0.151852,24,7.677688
0.637834,24,7.72404
1.932859,24,7.923659
2.383074,24,7.969052
2.068707,24,8.015898
-0.833222,24,8.061855
-1.017811,24,8.108936
1.294835,24,8.373657
-0.047283,24,8.436129
0.889031,24,8.485574
0.838437,24,8.547168
1.984285,24,8.604469
-0.972283,24,8.819473
1.707474,24,8.88267
1.31471,24,8.952646
0.962716,24,9.013773
1.636351,24,9.079204
2.725553,24,9.147567
1.37557,24,9.432089
2.395173,24,9.495539
-0.120713,24,9.562299
1.878675,24,9.630227
1.34824,24,9.737547
0.194554,24,9.988394
0.377607,24,10.052497
2.80197,24,10.116663
-0.21831,24,10.177471
1.690923,24,10.232743
-0.013204,24,10.433614
2.266312,24,10.492175
2.75262,24,10.54416
2.398963,24,10.607199
1.207147,24,10.669354
2.138634,24,10.725556
0.53157,24,10.905596
0.76775,24,10.954934
1.636818,24,11.077238
1.852647,24,11.20883
-0.117373,24,11.259094
1.547707,24,11.465307
0.46485,24,11.507069
0.655541,24,11.562029
1.306069,24,11.607647
2.206491,24,11.658087
-1.268487,24,11.851846
0.897838,24,11.903058
-1.431264,24,11.952102
1.986973,24,12.006511
1.491785,24,12.052027
0.464822,24,12.110888
1.963755,24,12.291863
1.126367,24,12.34307
1.147711,24,12.394143
0.014482,24,12.443076
2.73271,24,12.493034
-1.474864,24,12.69245
1.780986,24,12.743259
-1.351773,24,12.796428
1.670068,24,12.854403
0.718233,24,12.903798
0.496421,24,13.096869
2.376905,24,13.148047
0.000535,24,13.197797
0.015805,24,13.244241
1.473215,24,13.299109
0.294239,24,13.350895
1.582557,24,13.534509
-0.976467,24,13.584075
0.075206,24,13.63285
1.295647,24,13.687491
1.934465,24,13.73591
-2.009113,24,13.929737
1.69123,24,13.98019
0.726904,24,14.032895
0.549081,24,14.084886
0.243027,24,14.135195
2.909167,24,14.329146
0.523521,24,14.395558
-0.400621,24,14.468843
0.11076,24,14.533872
-0.542298,24,14.589349
2.831695,24,14.651751
0.632584,24,14.929768
0.007071,24,14.964135
-0.891176,24,15.023071
-0.592779,24,15.071295
-0.837155,24,15.13443
0.80821,24,15.324076
2.500466,24,15.365045
-0.056987,24,15.429337
0.58979,24,15.512194
-0.465664,24,15.596101
-0.579394,24,15.828705
0.516929,24,15.893544
1.373843,24,15.945004
-1.395468,24,16.018508
0.936454,24,16.073172
0.404822,24,16.132087
0.883636,24,16.358903
1.129244,24,16.428131
1.975651,24,16.489926
-0.351775,24,16.545557
0.935904,24,16.602559
-0.206846,24,16.811709
-0.843856,24,16.914703
1.334494,24,16.984821
1.04778,24,17.036103
2.421746,24,17.101549
-0.733416,24,17.332119
-2.152791,24,17.397949
-0.083425,24,17.459468
2.54159,24,17.517134
-0.081559,24,17.565244
-0.0211,24,17.645217
0.72145,24,17.852811
-0.236136,24,17.912856
1.161525,24,17.969543
1.354139,24,18.032912
0.575074,24,18.092113
1.561709,24,18.304827
0.93236,24,18.362997
2.610738,24,18.422287
1.727678,24,18.476436
3.455402,24,18.538268
2.366205,24,18.753022
2.321232,24,18.819001
0.622163,24,18.867163
-0.892724,24,18.926409
-0.675495,24,18.986644
1.034528,24,19.046348
0.114805,24,19.265837
1.838112,24,19.346083
-1.331354,24,19.424385
-0.726782,24,19.483613
-1.373417,24,19.541311
0.467449,24,19.755826
2.786555,24,19.807307
0.520318,24,19.872243
-0.817317,24,19.926594
1.49111,24,19.981823
-1.061026,24,20.195361
1.584904,24,20.26017
1.127714,24,20.324214
1.692024,24,20.374438
2.302873,24,20.432006
0.186745,24,20.492754
1.21368,24,20.704703
1.6865,24,20.755481
3.044824,24,20.812007
1.328551,24,20.86694
1.44346,24,20.923182
-1.21267,24,21.130882
-0.491299,24,21.194388
0.622269,24,21.252332
1.348092,24,21.304633
1.213779,24,21.356003
-0.750395,24,21.567247
-0.4035,24,21.624293
1.19072,24,21.680192
2.375334,24,21.734089
1.596776,24,21.784076
2.250997,24,21.833824
1.585769,24,22.064125
3.741832,24,22.120328
2.841844,24,22.179362
1.065536,24,22.233377
0.78,24,22.291954
-0.442475,24,22.503123
1.334179,24,22.547548
0.658229,24,22.60318
-0.488092,24,22.661831
-0.400978,24,22.723064
1.490879,24,22.934787
0.019887,24,22.986125
1.201852,24,23.046875
2.217269,24,23.094775
1.339351,24,23.148114
-0.519131,24,23.20309
0.54094,24,23.424666
1.02808,24,23.479033
1.397626,24,23.535345
0.97034,24,23.605403
1.24826,24,23.655547
0.890763,24,23.868183
0.176507,24,23.92315
-0.196144,24,23.979
1.535173,24,24.031971
0.116881,24,24.085272
-1.241153,24,24.292668
0.822127,24,24.344072
0.863525,24,24.396859
1.222021,24,24.452198
1.533658,24,24.513076
1.075385,24,24.583209
0.205111,24,24.779056
-0.536035,24,24.838805
1.303088,24,24.895927
2.024045,24,24.953234
1.096265,24,25.018486
2.268009,24,25.185821
1.678652,24,25.233233
0.877096,24,25.274034
1.542768,24,25.304084
1.787671,24,25.347026
-0.922082,24,25.504138
-0.451739,24,25.547166
-0.337025,24,25.584055
1.243662,24,25.634038
3.480058,24,25.683022
1.80651,24,25.722933
-0.200856,24,25.856372
0.928471,24,25.903324
1.044348,24,25.949164
1.478256,24,25.984086
-1.077721,24,26.031856
-0.68853,24,26.184039
0.133428,24,26.234358
-0.543235,24,26.273975
-1.142608,24,26.326135
-0.737336,24,26.363264
1.407713,24,26.514231
-0.669034,24,26.563767
1.151251,24,26.61403
2.155782,24,26.642612
0.753961,24,26.68903
0.923878,24,26.733258
2.124751,24,26.908361
2.254849,24,26.952009
-1.588759,24,26.995532
1.189488,24,27.040075
0.867327,24,27.079037
1.87266,24,27.233104
0.759934,24,27.282854
-1.056751,24,27.326111
-0.731754,24,27.365852
1.011653,24,27.41867
-0.86703,24,27.592711
-0.42914,24,27.629211
0.773028,24,27.66629
0.585249,24,27.714272
0.36452,24,27.75794
1.463057,24,27.805245
0.301724,24,27.958307
0.980472,24,27.997622
2.128742,24,28.037816
0.535309,24,28.073306
0.674849,24,28.104038
0.828038,24,28.254037
2.521956,24,28.293333
0.88133,24,28.335359
