#{"t_start": 1763981970.4256828, "env_id": "None"}
r,l,t
-1.510803,24,11.175144
-0.259238,24,11.185071
0.811563,24,11.197963
1.523478,24,11.215061
1.103407,24,11.234426
2.417359,24,11.243965
-0.323818,24,11.258588
2.702286,24,11.265002
-0.421787,24,11.265002
-1.784569,24,11.276007
-0.373036,24,11.285009
1.390269,24,11.297222
-0.725683,24,11.303243
0.470513,24,11.310609
2.203195,24,11.324196
0.943733,24,11.330891
1.000784,24,11.342978
0.985578,24,11.34799
0.191655,24,11.364009
-0.752431,24,11.365006
3.58908,24,11.376013
1.425688,24,11.383053
1.781931,24,11.395063
1.023547,24,11.395063
0.484336,24,11.408605
0.139614,24,11.415011
1.478487,24,11.425962
0.710099,24,11.434005
-0.277292,24,11.443943
0.984963,24,11.447962
0.720317,24,11.459605
-0.391867,24,11.465008
2.994584,24,11.474564
-0.218372,24,11.485006
1.316403,24,11.495014
-0.00562,24,11.503118
1.15088,24,11.509608
1.658939,24,11.515078
0.757591,24,11.527541
0.311314,24,11.534016
0.97356,24,11.535016
0.925364,24,11.54802
-0.925255,24,11.559244
-1.557879,24,11.56711
-0.422627,24,11.574004
1.339249,24,11.584134
-1.085141,24,11.593925
1.469007,24,11.602988
0.595142,24,11.609742
1.414582,24,11.615098
0.752519,24,11.630643
-0.021107,24,11.63502
-0.256855,24,11.645171
1.764522,24,11.645171
1.802799,24,11.663055
-1.34745,24,11.665014
-0.769521,24,11.676198
-1.055989,24,11.685009
-1.559107,24,11.695062
-0.873523,24,11.709599
1.795857,24,11.715078
2.603486,24,11.724282
1.851274,24,11.735564
-0.142862,24,11.744033
0.622865,24,11.74503
0.403181,24,11.758591
0.566148,24,11.772847
-0.258718,24,11.783298
2.216771,24,11.790974
-1.145927,24,11.795183
1.666293,24,11.809059
-0.73969,24,11.818417
0.326756,24,11.826007
0.788644,24,11.833379
2.45618,24,11.842908
-1.418083,24,11.848041
1.757712,24,11.859504
1.757178,24,11.865058
0.65747,24,11.88018
1.038549,24,11.885013
1.223827,24,11.895158
-1.224269,24,11.895158
-1.305879,24,11.908519
-1.697587,24,11.915017
0.70822,24,11.926605
1.667509,24,11.933237
2.29798,24,11.941705
2.211309,24,11.945234
-0.374558,24,11.955078
1.22669,24,11.964015
0.542734,24,11.977668
0.221313,24,11.985862
1.86861,24,11.995057
0.566623,24,11.995057
2.212291,24,12.014011
0.511107,24,12.015008
0.926036,24,12.027596
0.620103,24,12.035007
1.461065,24,12.045047
1.365789,24,12.045047
2.127207,24,12.059561
2.096792,24,12.065041
-1.569103,24,12.081111
1.685814,24,12.092936
0.377916,24,12.095069
0.813584,24,12.108588
2.225912,24,12.115071
-1.4733,24,12.127782
0.81389,24,12.13406
0.73456,24,12.142953
0.40367,24,12.146118
0.981102,24,12.159602
-1.45293,24,12.164241
1.792607,24,12.172874
1.970358,24,12.18039
0.793897,24,12.185007
2.31707,24,12.196143
1.216285,24,12.208609
-1.812055,24,12.215009
2.02959,24,12.226015
3.07444,24,12.233057
1.468636,24,12.235017
-0.338883,24,12.247919
2.176774,24,12.255062
-0.669723,24,12.264013
0.143248,24,12.26501
0.442895,24,12.284009
0.391495,24,12.291051
0.478192,24,12.293917
-0.492813,24,12.307585
1.155999,24,12.31501
-1.103877,24,12.325049
3.694525,24,12.330574
-0.944676,24,12.343951
-1.456693,24,12.358927
-1.276089,24,12.37059
0.390588,24,12.376199
-0.163948,24,12.388042
0.244437,24,12.395081
0.181693,24,12.409569
0.812935,24,12.413327
0.771291,24,12.42508
1.88647,24,12.435036
-0.89004,24,12.444061
0.426001,24,12.445061
-1.579336,24,12.459628
-0.824762,24,12.465452
2.905963,24,12.476074
3.218794,24,12.485017
1.826756,24,12.493239
-1.273024,24,12.505007
-0.855615,24,12.514251
1.406983,24,12.52707
-0.813412,24,12.533206
0.533642,24,12.558539
1.22556,24,12.565044
1.292026,24,12.565044
1.86794,24,12.576095
1.899163,24,12.587986
-0.23684,24,12.59509
1.294173,24,12.59509
1.909892,24,12.609491
2.434359,24,12.625359
1.779429,24,12.634011
0.472647,24,12.641098
0.834401,24,12.645139
0.155374,24,12.65776
2.03129,24,12.667131
-0.698327,24,12.673176
-0.710872,24,12.682527
-0.663262,24,12.69102
1.862214,24,12.695069
-0.826387,24,12.705024
0.043106,24,12.709544
1.882714,24,12.715132
-1.854622,24,12.727671
2.248308,24,12.735873
1.140403,24,12.74288
-1.612937,24,12.755448
1.922769,24,12.763625
-0.071942,24,12.774078
0.049554,24,12.780628
1.542782,24,12.790991
0.772979,24,12.795063
1.540006,24,12.807837
-1.175166,24,12.815068
0.41195,24,12.826096
-0.417643,24,12.833919
0.325541,24,12.84286
1.175141,24,12.845027
2.848304,24,12.859524
1.476859,24,12.865014
1.148329,24,12.878977
2.259404,24,12.888
0.695185,24,12.895007
1.637718,24,12.903019
-0.03616,24,12.909542
1.243665,24,12.915083
-0.026525,24,12.932646
0.623602,24,12.942871
2.688612,24,12.948032
0.730884,24,12.957541
1.475781,24,12.973051
0.664424,24,12.980175
1.818822,24,12.985042
1.3523,24,12.996064
-0.420976,24,13.00501
2.217339,24,13.014015
-0.647737,24,13.027682
1.285516,24,13.035006
1.910789,24,13.045731
-0.368692,24,13.05295
-0.418145,24,13.059532
0.80984,24,13.069164
0.708714,24,13.080395
0.638165,24,13.085009
1.769282,24,13.094068
0.200598,24,13.095068
0.053151,24,13.109571
1.802759,24,13.115028
-0.515736,24,13.125059
2.296165,24,13.130098
1.960517,24,13.143335
1.470902,24,13.147839
0.651168,24,13.158466
-0.167135,24,13.165012
-0.028241,24,13.176096
-0.785623,24,13.184007
1.669268,24,13.191374
1.341325,24,13.195065
-1.161161,24,13.207505
-1.587295,24,13.21517
1.46558,24,13.217006
-0.630907,24,13.230715
0.120881,24,13.235065
-1.077478,24,13.245025
2.431142,24,13.256123
0.605212,24,13.264555
0.266778,24,13.275179
1.407816,24,13.292231
1.585941,24,13.295022
1.446972,24,13.307575
-1.181051,24,13.315012
2.375019,24,13.325154
1.642944,24,13.336465
-1.192839,24,13.344021
1.688385,24,13.353212
0.679145,24,13.359437
3.300998,24,13.365044
1.68224,24,13.37561
0.865565,24,13.385041
0.96978,24,13.396052
2.24935,24,13.404016
1.207845,24,13.413239
-0.466806,24,13.426044
1.673629,24,13.435014
-1.026922,24,13.441855
0.399409,24,13.45314
0.789873,24,13.465046
-0.461713,24,13.480596
2.069502,24,13.485039
0.144427,24,13.494067
0.356646,24,13.515034
1.650557,24,13.515034
2.747101,24,13.53504
-0.875578,24,13.544066
0.157958,24,13.555029
1.581148,24,13.565042
-0.077669,24,13.575107
2.177777,24,13.585061
1.953796,24,13.596214
1.029657,24,13.609522
1.794253,24,13.615116
-0.875963,24,13.625356
2.478637,24,13.633676
0.889238,24,13.644028
-0.563844,24,13.645025
-0.765976,24,13.658535
0.42505,24,13.665005
0.552138,24,13.677161
-1.207337,24,13.685013
1.00725,24,13.691871
-0.306124,24,13.696052
-1.038468,24,13.708527
1.383846,24,13.71507
0.32466,24,13.726085
0.465574,24,13.735009
0.757213,24,13.744034
-0.698622,24,13.745035
-0.328217,24,13.757499
2.209526,24,13.765008
1.211186,24,13.775086
2.163499,24,13.788166
1.829309,24,13.795011
0.486669,24,13.804028
-0.982523,24,13.80857
0.009482,24,13.815073
0.311975,24,13.825199
1.849739,24,13.838214
-1.992048,24,13.853024
0.06217,24,13.867957
2.574639,24,13.87513
1.987827,24,13.891818
-2.355873,24,13.895011
0.822039,24,13.905111
1.590153,24,13.914783
-0.445622,24,13.926031
0.53459,24,13.930576
1.271168,24,13.935009
1.915431,24,13.946471
1.6936,24,13.958451
1.132553,24,13.965031
2.181367,24,13.976017
1.229285,24,13.985802
0.974838,24,13.997968
1.454597,24,14.00503
0.174492,24,14.009487
1.991288,24,14.015025
0.721589,24,14.02806
-0.643727,24,14.035503
1.950809,24,14.045007
-1.642768,24,14.0471
-0.188242,24,14.063004
1.373148,24,14.07043
1.304111,24,14.076848
0.74398,24,14.085014
2.225171,24,14.095046
-0.044357,24,14.104167
1.598089,24,14.10991
0.568019,24,14.125114
0.249989,24,14.135032
0.708882,24,14.144061
-0.112534,24,14.158464
0.388079,24,14.165151
-0.168418,24,14.180655
1.479707,24,14.185009
-0.963522,24,14.194887
0.055203,24,14.205751
-0.159998,24,14.215017
1.191872,24,14.223035
0.844586,24,14.228144
0.530566,24,14.235458
-0.762435,24,14.247791
2.596552,24,14.254998
-0.725406,24,14.259518
1.484046,24,14.274114
1.400896,24,14.28508
0.492229,24,14.295074
2.581184,24,14.295074
-1.355179,24,14.30941
2.968698,24,14.315014
0.498332,24,14.330148
0.962804,24,14.335018
0.380417,24,14.345008
1.30623,24,14.355021
1.56306,24,14.358455
-1.353495,24,14.365043
2.295171,24,14.377504
2.500787,24,14.385011
1.753027,24,14.407747
0.918428,24,14.428397
0.704893,24,14.441283
-0.293727,24,14.458478
0.989049,24,14.468733
2.238244,24,14.475985
1.298025,24,14.485019
0.418383,24,14.495008
1.768626,24,14.495008
1.763542,24,14.509424
-0.723338,24,14.512994
1.72114,24,14.530271
2.12143,24,14.540719
2.096712,24,14.54783
2.014992,24,14.555008
2.345818,24,14.564042
-0.481102,24,14.565042
-1.02105,24,14.576052
1.374805,24,14.585014
0.932983,24,14.595011
1.60447,24,14.595011
0.95781,24,14.609823
1.188542,24,14.617944
0.299832,24,14.628191
2.129267,24,14.637309
0.508058,24,14.644041
0.341532,24,14.652192
1.565388,24,14.659396
-0.381515,24,14.665018
1.677944,24,14.679903
0.396974,24,14.685005
0.374559,24,14.695003
1.834941,24,14.707626
-0.78064,24,14.715384
1.314423,24,14.724954
1.453373,24,14.736529
1.980938,24,14.747093
1.770723,24,14.76494
2.656454,24,14.784038
-1.421745,24,14.795019
1.052869,24,14.80309
0.380836,24,14.808856
0.419529,24,14.81861
-2.224686,24,14.830814
1.111916,24,14.835004
-0.310894,24,14.845006
0.919721,24,14.845006
0.435031,24,14.865312
-0.080645,24,14.865312
-0.66763,24,14.883173
1.204284,24,14.885024
-0.376527,24,14.897006
1.298446,24,14.907609
-0.700862,24,14.915011
-0.36368,24,14.915011
0.892722,24,14.930383
1.203219,24,14.935025
1.3527,24,14.946367
0.253844,24,14.95845
-0.624185,24,14.96501
-0.939432,24,14.976125
2.518643,24,14.983877
0.929181,24,14.993813
1.948108,24,15.00741
-0.165931,24,15.015019
1.555091,24,15.015019
0.431699,24,15.030186
1.162448,24,15.043812
-0.45844,24,15.055085
0.566379,24,15.064215
2.159044,24,15.07515
0.925201,24,15.085017
-0.039297,24,15.09426
0.225029,24,15.095258
-0.750539,24,15.109405
2.569472,24,15.125421
-0.143938,24,15.13402
0.606652,24,15.14277
2.676076,24,15.145008
0.339411,24,15.165024
0.33289,24,15.165024
-1.596564,24,15.176165
2.188094,24,15.183317
-0.99352,24,15.194243
1.741942,24,15.194243
0.976954,24,15.208435
1.682168,24,15.215664
-0.549477,24,15.22509
1.830656,24,15.233155
0.59931,24,15.235013
-0.204449,24,15.244948
2.265989,24,15.258362
0.31754,24,15.264021
1.100449,24,15.265125
1.913144,24,15.28019
1.58185,24,15.294018
1.721805,24,15.295016
1.265684,24,15.305016
-1.983614,24,15.314021
0.579777,24,15.326104
-0.415521,24,15.333275
0.802918,24,15.335021
-0.283695,24,15.344044
0.285477,24,15.355016
-0.795733,24,15.365121
-0.401486,24,15.373116
3.162579,24,15.384418
2.114745,24,15.395013
-0.195061,24,15.395013
0.755944,24,15.409794
1.270834,24,15.414034
-0.215912,24,15.428703
0.328342,24,15.436093
-1.277271,24,15.444016
1.122082,24,15.445012
-0.154327,24,15.459432
1.28607,24,15.474537
-0.422809,24,15.484019
1.135598,24,15.491787
2.287066,24,15.495041
-1.307186,24,15.50843
0.227674,24,15.515027
0.700665,24,15.515027
1.991279,24,15.530112
0.360657,24,15.535005
0.947343,24,15.544051
1.84489,24,15.552122
1.83827,24,15.564045
-0.846098,24,15.565044
0.157232,24,15.581527
1.5455,24,15.585013
0.950571,24,15.595014
1.130864,24,15.60501
1.184387,24,15.609414
0.076172,24,15.624045
1.34822,24,15.633106
1.101178,24,15.63503
1.13468,24,15.645057
0.526507,24,15.653072
2.011229,24,15.665015
1.403024,24,15.665015
0.920503,24,15.677462
2.493268,24,15.686181
-0.497922,24,15.695007
0.362012,24,15.704207
0.788706,24,15.715082
-0.666985,24,15.715082
0.771911,24,15.730084
-0.736577,24,15.73501
0.147515,24,15.74747
2.322323,24,15.755069
2.034262,24,15.764051
-0.786854,24,15.765051
-0.521759,24,15.784588
-0.718737,24,15.79277
-0.061284,24,15.79715
0.329199,24,15.809452
0.146111,24,15.819772
0.775146,24,15.82606
-0.266879,24,15.835008
2.933308,24,15.843124
0.442008,24,15.848127
-0.478019,24,15.858416
-0.612668,24,15.865804
0.135326,24,15.880359
-0.971074,24,15.891425
-1.558252,24,15.895068
-1.568482,24,15.909373
0.559288,24,15.91501
0.844183,24,15.925249
1.208506,24,15.934026
0.86008,24,15.944249
-0.595051,24,15.953084
-0.102239,24,15.959345
1.199036,24,15.965045
-0.848488,24,15.98005
1.289574,24,15.985011
-0.640214,24,15.996173
1.4528,24,16.004412
-0.923135,24,16.01428
-0.357488,24,16.01428
1.418607,24,16.028679
0.68483,24,16.03501
-0.929858,24,16.044145
1.733554,24,16.054806
0.298608,24,16.059325
2.737519,24,16.065009
-1.307598,24,16.081084
-0.130453,24,16.086338
1.73341,24,16.10316
-0.729517,24,16.115067
1.030722,24,16.130644
1.002036,24,16.13501
0.39799,24,16.145028
-0.294747,24,16.145028
0.203253,24,16.1594
-0.949532,24,16.168103
0.988584,24,16.180624
0.736932,24,16.185008
2.079506,24,16.204053
0.284094,24,16.212864
3.03455,24,16.215069
1.601861,24,16.228691
1.580702,24,16.234196
0.926804,24,16.245146
-0.481768,24,16.253155
-0.633657,24,16.259385
0.925791,24,16.265273
2.459056,24,16.275999
0.728232,24,16.285007
1.771795,24,16.291638
0.316818,24,16.305059
0.927713,24,16.315016
-2.1396,24,16.315016
0.303177,24,16.328827
2.524981,24,16.337797
0.64385,24,16.346469
-0.157312,24,16.359376
-0.063847,24,16.369502
1.281609,24,16.380883
-1.237045,24,16.394154
1.90617,24,16.406863
0.92714,24,16.416003
-1.30053,24,16.426015
2.729477,24,16.430549
0.359761,24,16.441686
1.322408,24,16.444213
2.576976,24,16.459392
1.1685,24,16.467176
1.574406,24,16.476058
0.096598,24,16.484115
3.622868,24,16.494222
-0.521514,24,16.494222
1.380316,24,16.508375
0.873086,24,16.515077
-0.237402,24,16.525937
2.93063,24,16.533144
1.39052,24,16.54293
1.401613,24,16.545051
-0.646087,24,16.565161
1.067166,24,16.576058
-0.658873,24,16.584181
-0.588655,24,16.592768
-1.126603,24,16.608078
0.779421,24,16.616962
0.415207,24,16.622993
2.400268,24,16.635012
2.005488,24,16.644141
0.47618,24,16.648178
2.060236,24,16.658364
0.997683,24,16.665192
0.154455,24,16.675028
0.903334,24,16.680538
0.07176,24,16.685342
-0.752804,24,16.695066
-1.616016,24,16.705015
0.113364,24,16.71402
1.424852,24,16.715288
1.762027,24,16.730464
-1.659958,24,16.733138
-0.048773,24,16.746014
1.083267,24,16.754888
-1.101028,24,16.765021
2.158576,24,16.775717
0.557964,24,16.785995
0.256,24,16.794217
-0.455564,24,16.809484
2.542188,24,16.816139
2.058077,24,16.829181
1.247479,24,16.835012
0.07715,24,16.845164
-1.338597,24,16.858311
1.3797,24,16.866082
-1.938109,24,16.874993
-1.545274,24,16.883085
0.691497,24,16.893222
2.119094,24,16.895219
2.584522,24,16.909735
-1.046145,24,16.916067
0.424082,24,16.926021
-0.954305,24,16.934015
0.58222,24,16.935014
0.611158,24,16.945018
1.42232,24,16.957471
1.402322,24,16.965012
0.317846,24,16.973022
0.861662,24,16.98299
0.121256,24,16.994256
2.738228,24,16.994256
1.156325,24,17.00941
0.666015,24,17.015226
0.942952,24,17.02599
1.674725,24,17.03502
0.882237,24,17.044187
0.24095,24,17.05833
0.930684,24,17.069613
0.37673,24,17.080307
1.039545,24,17.092863
-0.805425,24,17.095062
0.428099,24,17.113814
1.192547,24,17.124047
0.310298,24,17.130085
-0.163501,24,17.135011
2.444193,24,17.155016
-0.699067,24,17.159348
1.401601,24,17.167326
-0.732161,24,17.175034
0.853139,24,17.185198
0.793444,24,17.195055
0.935105,24,17.195055
-0.204997,24,17.209342
1.667578,24,17.217843
1.925698,24,17.225935
0.029621,24,17.232981
-0.705275,24,17.235004
1.4379,24,17.246033
0.247345,24,17.258721
2.490849,24,17.265014
0.295441,24,17.273024
-0.229609,24,17.285046
0.047838,24,17.292966
1.00173,24,17.29508
-0.516114,24,17.305043
1.21903,24,17.315031
-0.252556,24,17.315031
0.825176,24,17.330462
0.725239,24,17.33507
1.31501,24,17.345018
-1.980003,24,17.354227
-0.025903,24,17.359337
0.533471,24,17.365024
0.503597,24,17.38326
-0.608969,24,17.39069
2.013924,24,17.395211
1.63265,24,17.407537
-0.464025,24,17.415005
0.124877,24,17.424244
2.854146,24,17.431329
0.615495,24,17.435788
2.920622,24,17.445015
1.447676,24,17.455031
-1.376165,24,17.464022
1.619958,24,17.465021
-1.267205,24,17.482841
0.221254,24,17.485018
1.464811,24,17.496097
1.532409,24,17.504303
1.896335,24,17.515018
1.536809,24,17.523029
0.404947,24,17.530516
0.954846,24,17.535694
3.395686,24,17.545025
1.193046,24,17.554046
-0.604797,24,17.562871
